Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2012 - 2мес., Чистые активы, RUB;2012 - 3мес., Чистые активы, RUB;2012 - 4мес., Чистые активы, RUB;2012 - 5мес., Чистые активы, RUB;2012 - 6мес., Чистые активы, RUB;2012 - 7мес., Чистые активы, RUB;2012 - 8мес., Чистые активы, RUB;2012 - 9мес., Чистые активы, RUB;2012 - 10мес., Чистые активы, RUB;2012 - 11мес., Чистые активы, RUB;2012 - 12мес., Чистые активы, RUB;2013 - 1мес., Чистые активы, RUB;2012 - 2мес., Счета в Банке России, RUB;2012 - 3мес., Счета в Банке России, RUB;2012 - 4мес., Счета в Банке России, RUB;2012 - 5мес., Счета в Банке России, RUB;2012 - 6мес., Счета в Банке России, RUB;2012 - 7мес., Счета в Банке России, RUB;2012 - 8мес., Счета в Банке России, RUB;2012 - 9мес., Счета в Банке России, RUB;2012 - 10мес., Счета в Банке России, RUB;2012 - 11мес., Счета в Банке России, RUB;2012 - 12мес., Счета в Банке России, RUB;2013 - 1мес., Счета в Банке России, RUB;2012 - 2мес., Коррсчета (НОСТРО), RUB;2012 - 3мес., Коррсчета (НОСТРО), RUB;2012 - 4мес., Коррсчета (НОСТРО), RUB;2012 - 5мес., Коррсчета (НОСТРО), RUB;2012 - 6мес., Коррсчета (НОСТРО), RUB;2012 - 7мес., Коррсчета (НОСТРО), RUB;2012 - 8мес., Коррсчета (НОСТРО), RUB;2012 - 9мес., Коррсчета (НОСТРО), RUB;2012 - 10мес., Коррсчета (НОСТРО), RUB;2012 - 11мес., Коррсчета (НОСТРО), RUB;2012 - 12мес., Коррсчета (НОСТРО), RUB;2013 - 1мес., Коррсчета (НОСТРО), RUB;2012 - 2мес., Ценные бумаги, RUB;2012 - 3мес., Ценные бумаги, RUB;2012 - 4мес., Ценные бумаги, RUB;2012 - 5мес., Ценные бумаги, RUB;2012 - 6мес., Ценные бумаги, RUB;2012 - 7мес., Ценные бумаги, RUB;2012 - 8мес., Ценные бумаги, RUB;2012 - 9мес., Ценные бумаги, RUB;2012 - 10мес., Ценные бумаги, RUB;2012 - 11мес., Ценные бумаги, RUB;2012 - 12мес., Ценные бумаги, RUB;2013 - 1мес., Ценные бумаги, RUB;2012 - 2мес., Кредиты, RUB;2012 - 3мес., Кредиты, RUB;2012 - 4мес., Кредиты, RUB;2012 - 5мес., Кредиты, RUB;2012 - 6мес., Кредиты, RUB;2012 - 7мес., Кредиты, RUB;2012 - 8мес., Кредиты, RUB;2012 - 9мес., Кредиты, RUB;2012 - 10мес., Кредиты, RUB;2012 - 11мес., Кредиты, RUB;2012 - 12мес., Кредиты, RUB;2013 - 1мес., Кредиты, RUB;2012 - 2мес., Кредиты организациям, RUB;2012 - 3мес., Кредиты организациям, RUB;2012 - 4мес., Кредиты организациям, RUB;2012 - 5мес., Кредиты организациям, RUB;2012 - 6мес., Кредиты организациям, RUB;2012 - 7мес., Кредиты организациям, RUB;2012 - 8мес., Кредиты организациям, RUB;2012 - 9мес., Кредиты организациям, RUB;2012 - 10мес., Кредиты организациям, RUB;2012 - 11мес., Кредиты организациям, RUB;2012 - 12мес., Кредиты организациям, RUB;2013 - 1мес., Кредиты организациям, RUB;2012 - 2мес., Кредиты физическим лицам, RUB;2012 - 3мес., Кредиты физическим лицам, RUB;2012 - 4мес., Кредиты физическим лицам, RUB;2012 - 5мес., Кредиты физическим лицам, RUB;2012 - 6мес., Кредиты физическим лицам, RUB;2012 - 7мес., Кредиты физическим лицам, RUB;2012 - 8мес., Кредиты физическим лицам, RUB;2012 - 9мес., Кредиты физическим лицам, RUB;2012 - 10мес., Кредиты физическим лицам, RUB;2012 - 11мес., Кредиты физическим лицам, RUB;2012 - 12мес., Кредиты физическим лицам, RUB;2013 - 1мес., Кредиты физическим лицам, RUB;2012 - 2мес., Кредиты другим банкам (МБК), RUB;2012 - 3мес., Кредиты другим банкам (МБК), RUB;2012 - 4мес., Кредиты другим банкам (МБК), RUB;2012 - 5мес., Кредиты другим банкам (МБК), RUB;2012 - 6мес., Кредиты другим банкам (МБК), RUB;2012 - 7мес., Кредиты другим банкам (МБК), RUB;2012 - 8мес., Кредиты другим банкам (МБК), RUB;2012 - 9мес., Кредиты другим банкам (МБК), RUB;2012 - 10мес., Кредиты другим банкам (МБК), RUB;2012 - 11мес., Кредиты другим банкам (МБК), RUB;2012 - 12мес., Кредиты другим банкам (МБК), RUB;2013 - 1мес., Кредиты другим банкам (МБК), RUB;2012 - 2мес., Основные средства, RUB;2012 - 3мес., Основные средства, RUB;2012 - 4мес., Основные средства, RUB;2012 - 5мес., Основные средства, RUB;2012 - 6мес., Основные средства, RUB;2012 - 7мес., Основные средства, RUB;2012 - 8мес., Основные средства, RUB;2012 - 9мес., Основные средства, RUB;2012 - 10мес., Основные средства, RUB;2012 - 11мес., Основные средства, RUB;2012 - 12мес., Основные средства, RUB;2013 - 1мес., Основные средства, RUB;2012 - 2мес., Учтённые векселя, RUB;2012 - 3мес., Учтённые векселя, RUB;2012 - 4мес., Учтённые векселя, RUB;2012 - 5мес., Учтённые векселя, RUB;2012 - 6мес., Учтённые векселя, RUB;2012 - 7мес., Учтённые векселя, RUB;2012 - 8мес., Учтённые векселя, RUB;2012 - 9мес., Учтённые векселя, RUB;2012 - 10мес., Учтённые векселя, RUB;2012 - 11мес., Учтённые векселя, RUB;2012 - 12мес., Учтённые векселя, RUB;2013 - 1мес., Учтённые векселя, RUB
76;ЕВРОСТАНДАРТ (ООО), КБ;3200;"КОММЕРЧЕСКИЙ БАНК ""ЕВРОПЕЙСКИЙ СТАНДАРТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109028, г. Москва, ул. Солянка, д. 13/3 стр. 1;Медведков Максим Викторович;30.03.2000;19,0;;Ликвидируется;044525433;Москва;Общества с ограниченной ответственностью;Частная собственность;153 500 000;;Находится в стадии ликвидации от 05.03.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 04.12.2017;;;;;;;;;;;567 282 000;511 888 000;33 609 000;29 241 000;52 112 000;30 118 000;40 114 000;50 498 000;54 815 000;49 797 000;46 720 000;39 384 000;122 571 000;54 195 000;18 865 000;17 568 000;15 976 000;15 523 000;19 229 000;18 447 000;16 198 000;10 982 000;11 321 000;10 747 000;13 892 000;11 167 000;2 077 000;6 148 000;10 468 000;9 059 000;7 568 000;11 699 000;11 323 000;14 838 000;13 031 000;10 263 000;8 585 000;7 077 000;294 569 000;307 879 000;320 768 000;318 592 000;329 219 000;310 372 000;324 072 000;333 842 000;330 404 000;323 269 000;341 434 000;347 598 000;220 741 000;232 615 000;262 369 000;260 052 000;297 451 000;278 599 000;259 535 000;302 105 000;299 399 000;312 457 000;316 008 000;312 967 000;3 828 000;5 264 000;3 399 000;3 540 000;6 768 000;6 773 000;9 537 000;11 737 000;11 005 000;10 812 000;10 426 000;9 631 000;70 000 000;70 000 000;55 000 000;55 000 000;25 000 000;25 000 000;55 000 000;20 000 000;20 000 000;0;15 000 000;25 000 000;40 536 000;40 465 000;40 573 000;40 502 000;40 431 000;40 527 000;40 791 000;40 851 000;43 765 000;43 712 000;43 661 000;43 547 000;0;0;0;0;0;0;0;0;0;0;0;0
77;БУМЕРАНГ, АО КОМСОЦБАНК;1002;"АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК СОЦИАЛЬНОГО РАЗВИТИЯ ""БУМЕРАНГ""";162602, Вологодская обл., г. Череповец, ул. Коммунистов, д. 22;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;11.03.1999;20,0;;Ликвидируется;041946748;Вологодская область;Непубличные акционерные общества;Иная смешанная российская собственность;153 775 635;;Находится в стадии ликвидации от 05.08.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 20.05.2015;;;;;;;;;;;1 833 137 000;1 675 836 000;96 908 000;250 779 000;58 095 000;346 618 000;126 377 000;135 613 000;222 407 000;193 141 000;158 928 000;228 240 000;420 348 000;216 542 000;69 085 000;55 095 000;88 137 000;93 826 000;40 364 000;81 379 000;105 608 000;101 893 000;82 023 000;76 587 000;20 051 000;79 389 000;30 458 000;30 686 000;30 908 000;0;0;0;0;0;0;0;0;0;881 327 000;926 559 000;917 440 000;946 010 000;969 742 000;990 941 000;1 006 485 000;1 057 148 000;1 102 596 000;1 122 113 000;1 116 347 000;1 078 835 000;792 547 000;806 818 000;843 760 000;870 845 000;869 319 000;904 953 000;919 714 000;943 233 000;970 918 000;1 005 848 000;995 455 000;995 640 000;48 780 000;69 741 000;73 680 000;75 165 000;80 423 000;85 988 000;86 771 000;83 915 000;81 678 000;82 244 000;90 519 000;83 195 000;40 000 000;50 000 000;0;0;20 000 000;0;0;30 000 000;50 000 000;34 021 000;30 373 000;0;82 206 000;81 955 000;82 067 000;88 001 000;89 160 000;89 591 000;90 061 000;89 891 000;91 536 000;92 774 000;129 030 000;135 365 000;30 458 000;30 686 000;30 908 000;0;0;0;0;0;0;0;0;0
78;КРЕДО ФИНАНС, ООО КБ;793;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""КРЕДО ФИНАНС""";367029, Дагестан респ, г. Махачкала, ул. Абубакарова, д. 115;Джамалудинов Магомедгази Далгатович;14.11.1990;28,0;;Ликвидируется;048209748;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;153 800 000;;Находится в стадии ликвидации от 03.07.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 28.07.2016;;;;;;;;;;;549 009 000;431 725 000;47 520 000;64 543 000;34 024 000;40 422 000;48 637 000;39 163 000;54 462 000;32 580 000;41 980 000;58 399 000;241 268 000;78 473 000;3 292 000;4 000 000;1 321 000;4 332 000;496 000;2 383 000;1 283 000;700 000;910 000;1 550 000;726 000;965 000;0;0;0;0;0;0;0;0;0;0;0;0;158 785 000;147 889 000;153 840 000;146 367 000;159 170 000;128 504 000;133 181 000;127 929 000;116 840 000;120 230 000;120 293 000;121 147 000;120 087 000;112 500 000;109 784 000;107 536 000;116 555 000;87 538 000;91 812 000;88 540 000;76 439 000;79 943 000;86 000 000;84 598 000;38 418 000;35 109 000;43 776 000;38 551 000;42 335 000;40 686 000;41 089 000;39 109 000;40 121 000;40 287 000;34 293 000;36 549 000;280 000;280 000;280 000;280 000;280 000;280 000;280 000;280 000;280 000;0;0;0;5 363 000;5 369 000;5 256 000;5 142 000;5 046 000;5 039 000;4 839 000;4 743 000;4 645 000;4 662 000;4 464 000;4 372 000;0;0;0;0;0;0;0;0;0;0;0;0
79;ЭКСПРЕСС, ОАО АКБ;3084;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЭКСПРЕСС"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";367020, Дагестан респ, г. Махачкала, ул. Абубакарова, д. 92;Гаджиева Анжелла Гаджиюллаховна;25.09.1998;20,5;;Ликвидируется;048209918;Дагестан (Республика);Публичные акционерные общества;Частная собственность;155 000 000;;Находится в стадии ликвидации от 07.05.2013, Решение о признании должника банкротом и открытии конкурсного производства от 08.04.2013;;;;;;;;;;;15 852 058 000;;428 471 000;476 813 000;639 769 000;188 663 000;250 181 000;371 581 000;534 311 000;548 677 000;528 868 000;267 049 000;260 059 000;;279 736 000;315 342 000;330 589 000;320 198 000;363 047 000;398 461 000;369 893 000;366 266 000;389 967 000;310 781 000;351 743 000;;1 249 860 000;1 258 975 000;1 259 139 000;1 408 538 000;1 554 846 000;1 578 092 000;1 605 403 000;1 629 009 000;1 645 555 000;1 809 321 000;2 002 227 000;;3 650 422 000;3 632 973 000;3 508 098 000;3 674 069 000;3 981 025 000;3 630 619 000;3 536 702 000;3 626 037 000;3 763 559 000;4 772 587 000;10 390 084 000;;1 644 735 000;1 586 066 000;1 553 635 000;1 561 456 000;1 568 747 000;1 546 772 000;1 582 493 000;1 699 918 000;1 847 071 000;2 247 003 000;6 615 377 000;;1 603 140 000;1 684 341 000;1 836 896 000;1 914 892 000;1 977 538 000;1 979 138 000;1 949 495 000;1 921 474 000;1 911 813 000;2 520 932 000;3 770 090 000;;402 547 000;362 566 000;117 567 000;197 721 000;434 740 000;104 709 000;4 714 000;4 645 000;4 675 000;4 652 000;4 617 000;;337 547 000;317 220 000;338 143 000;336 834 000;336 704 000;338 195 000;351 663 000;356 788 000;309 674 000;306 693 000;268 607 000;;0;0;0;0;0;0;0;0;0;0;0;
80;БДБ (ООО), КБ;1060;"КОММЕРЧЕСКИЙ БАНК ""БИЗНЕС ДЛЯ БИЗНЕСА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";429060, Чувашская Республика - Чувашия, Ядринский район, г. Ядрин, ул. Красноармейская, д. 5;Нерусин Павел Иванович;03.12.1990;28,0;;Ликвидируется;049706717;Чувашская Республика-Чувашия;Общества с ограниченной ответственностью;Частная собственность;155 000 000;;Находится в стадии ликвидации от 13.11.2015, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 27.08.2015;;;;;;;;;;;1 530 352 000;1 410 561 000;313 753 000;233 229 000;354 465 000;452 293 000;356 539 000;434 678 000;848 284 000;467 065 000;684 746 000;591 742 000;688 244 000;682 023 000;27 398 000;35 692 000;23 348 000;17 130 000;67 324 000;104 825 000;31 724 000;30 790 000;26 010 000;27 781 000;29 357 000;24 443 000;16 481 000;16 542 000;16 209 000;16 270 000;16 329 000;16 390 000;16 451 000;16 510 000;16 571 000;16 237 000;16 298 000;16 359 000;448 438 000;437 744 000;468 366 000;463 858 000;397 408 000;457 231 000;409 423 000;425 776 000;328 706 000;320 166 000;424 855 000;365 899 000;175 345 000;180 897 000;183 712 000;171 744 000;167 772 000;190 558 000;185 856 000;192 078 000;189 374 000;186 269 000;166 920 000;155 042 000;246 356 000;255 087 000;282 892 000;290 167 000;227 667 000;229 742 000;221 629 000;171 843 000;137 440 000;132 034 000;186 113 000;209 055 000;26 737 000;1 760 000;1 762 000;1 947 000;1 969 000;36 931 000;1 938 000;61 855 000;1 892 000;1 863 000;71 822 000;1 802 000;27 207 000;26 704 000;26 800 000;26 448 000;26 086 000;26 069 000;25 859 000;25 440 000;25 056 000;24 713 000;24 499 000;24 155 000;16 481 000;16 542 000;16 209 000;16 270 000;16 329 000;16 390 000;16 451 000;16 510 000;16 571 000;16 237 000;16 298 000;16 359 000
81;ТРЕВЕЛ БАНК, ООО;531;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ БАНК РАЗВИТИЯ ИНДУСТРИИ ТУРИЗМА И ПУТЕШЕСТВИЙ;105064, г. Москва, пер. Гороховский, д. 14 корп. 2;Леванов Виталий Алексеевич;19.10.1990;28,0;;Ликвидируется;044525519;Москва;Общества с ограниченной ответственностью;Частная собственность;156 000 000;;Находится в стадии ликвидации от 21.05.2012, Решение о признании должника банкротом и открытии конкурсного производства от 13.04.2012;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;
82;ОХОТНЫЙ РЯД (ООО), КБ;3375;"КОММЕРЧЕСКИЙ БАНК ""ОХОТНЫЙ РЯД"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119017, г. Москва, ул. Ордынка М, д. 20 стр. 1;Коваль Андрей Михайлович;19.07.2001;17,5;;Ликвидируется;044525792;Москва;Общества с ограниченной ответственностью;Частная собственность;160 000 000;;Находится в стадии ликвидации от 16.05.2012;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;
83;НОВЫЙ КОММЕРЧЕСКИЙ БАНК, ООО;347;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЙ КОММЕРЧЕСКИЙ БАНК""";367013, Дагестан респ, г. Махачкала, ул. Батырая, д. 136;Джамалудинов Магомедгази Далгатович;27.04.1990;28,5;;Ликвидируется;048209711;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;160 142 319;;Находится в стадии ликвидации от 15.01.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 25.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 03.10.2014;;;;;;;;;;;596 513 000;673 791 000;89 413 000;38 445 000;20 816 000;84 992 000;77 403 000;51 187 000;60 131 000;167 953 000;71 383 000;14 077 000;203 771 000;295 124 000;1 492 000;799 000;542 000;1 521 000;1 576 000;1 844 000;1 746 000;1 971 000;2 683 000;1 640 000;3 280 000;1 886 000;0;0;0;0;0;0;0;0;0;0;0;0;200 570 000;193 292 000;194 702 000;195 545 000;201 099 000;199 462 000;183 698 000;189 493 000;216 977 000;266 145 000;306 674 000;302 743 000;147 594 000;130 611 000;118 611 000;118 611 000;108 971 000;108 921 000;96 921 000;96 921 000;106 891 000;150 591 000;189 891 000;214 856 000;52 976 000;62 681 000;76 091 000;76 934 000;92 128 000;90 541 000;86 777 000;92 572 000;110 086 000;115 554 000;116 783 000;87 887 000;0;0;0;0;0;0;0;0;0;0;0;0;6 294 000;6 101 000;5 985 000;5 802 000;5 607 000;5 410 000;5 244 000;5 039 000;4 967 000;4 790 000;8 595 000;8 598 000;0;0;0;0;0;0;0;0;0;0;0;0
84;РСКБ, АО БАНК;2050;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕСПУБЛИКАНСКИЙ СОЦИАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК""";119002, г. Москва, пер. Денежный, д. 7 корп. 2;Хамчич Максим Александрович;30.09.1992;26,5;;Ликвидируется;044525211;Москва;Непубличные акционерные общества;Смешанная российская собственность с долями федеральной собственности и собственности субъектов Российской Федерации;165 000 000;;Находится в стадии ликвидации от 18.09.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 10.06.2015;;;;;;;;;;;2 177 974 000;2 115 425 000;184 293 000;402 310 000;52 473 000;51 159 000;55 070 000;143 006 000;76 914 000;90 702 000;53 432 000;57 106 000;59 688 000;30 573 000;56 000;54 000;53 000;55 000;54 000;51 000;54 000;54 000;55 000;176 000;175 000;176 000;31 139 000;31 342 000;5 761 000;5 761 000;5 761 000;5 761 000;5 761 000;5 761 000;5 761 000;5 761 000;5 761 000;5 761 000;1 817 972 000;1 786 929 000;1 869 383 000;1 867 259 000;1 900 964 000;1 877 474 000;1 938 785 000;1 894 220 000;1 925 551 000;1 932 150 000;1 957 495 000;1 923 433 000;1 215 104 000;1 167 835 000;1 297 824 000;1 273 705 000;1 308 910 000;1 294 641 000;1 362 217 000;1 386 280 000;1 444 877 000;1 464 184 000;1 510 080 000;1 488 198 000;602 868 000;604 094 000;571 559 000;593 554 000;592 054 000;582 833 000;576 568 000;507 940 000;480 674 000;467 966 000;447 415 000;435 235 000;0;15 000 000;0;0;0;0;0;0;0;0;0;0;21 900 000;21 769 000;21 637 000;21 505 000;21 374 000;21 243 000;21 111 000;20 981 000;20 974 000;20 841 000;20 708 000;20 580 000;0;0;0;0;0;0;0;0;0;0;0;0
85;РУССКИЙ БАНКИРСКИЙ ДОМ (ЗАО), БАНК;2686;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""РУССКИЙ БАНКИРСКИЙ ДОМ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";115035, г. Москва, ул. Садовническая, д. 63 корп. 7;Баушева Надежда Сергеевна;11.02.1994;25,0;;Ликвидируется;044525400;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;172 080 000;;Находится в стадии ликвидации от 23.07.2009, Отозвана Генеральная лицензия на осуществление банковских операций от 23.10.2008, Решение о признании должника банкротом и открытии конкурсного производства от 16.12.2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;АКБ КОР, АО;2148;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КОР""";400087, Волгоградская обл., г. Волгоград, ул. Невская, д. 3;Ватаманюк Игорь Михайлович;04.03.1992;27,0;;Ликвидируется;041806799;Волгоградская область;Публичные акционерные общества;Частная собственность;173 000 000;;Находится в стадии ликвидации от 16.01.2019, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 05.10.2018;;;;;;;;;;;2 129 923 000;2 117 489 000;123 469 000;200 174 000;29 381 000;144 005 000;120 449 000;39 569 000;97 005 000;185 115 000;56 048 000;83 944 000;103 180 000;114 556 000;64 322 000;114 832 000;137 217 000;71 391 000;44 792 000;60 967 000;96 026 000;94 318 000;187 837 000;72 876 000;146 463 000;30 264 000;301 172 000;400 132 000;363 517 000;335 780 000;274 065 000;172 669 000;304 740 000;332 388 000;395 058 000;394 825 000;403 812 000;447 629 000;1 012 076 000;1 084 925 000;1 076 000 000;1 140 622 000;1 248 508 000;1 302 685 000;1 159 871 000;1 209 149 000;1 292 097 000;1 291 554 000;1 195 359 000;1 217 553 000;912 092 000;923 285 000;950 818 000;1 041 722 000;1 117 213 000;1 150 523 000;1 038 840 000;1 044 717 000;1 111 481 000;1 079 545 000;1 053 094 000;1 110 171 000;99 984 000;81 640 000;95 182 000;98 900 000;111 295 000;112 162 000;121 031 000;134 432 000;130 616 000;127 009 000;142 265 000;107 382 000;0;80 000 000;30 000 000;0;20 000 000;40 000 000;0;30 000 000;50 000 000;85 000 000;0;0;161 999 000;161 597 000;161 089 000;160 637 000;160 211 000;160 684 000;160 884 000;160 336 000;160 172 000;159 816 000;161 985 000;162 866 000;0;0;0;0;0;0;0;0;0;0;0;0
87;ВЕБРР (ООО), КБ;3418;"""ВОСТОЧНО-ЕВРОПЕЙСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119017, г. Москва, ул. Ордынка Б., д. 37/4 стр. 1;Тихонов Вячеслав Анатольевич;20.06.2002;16,5;;Ликвидируется;044525289;Москва;Общества с ограниченной ответственностью;Частная собственность;175 000 000;;Находится в стадии ликвидации от 13.11.2013, Решение о признании должника банкротом и открытии конкурсного производства от 08.10.2013;;;;;;;;;;;1 350 681 000;1 341 389 000;39 473 000;34 836 000;29 039 000;42 116 000;26 266 000;38 721 000;27 253 000;42 244 000;26 129 000;42 199 000;54 633 000;69 198 000;78 414 000;92 224 000;103 302 000;88 466 000;67 929 000;22 872 000;14 805 000;14 862 000;13 249 000;12 499 000;14 901 000;19 174 000;30 957 000;34 565 000;20 291 000;20 367 000;20 486 000;9 982 000;0;0;8 007 000;8 048 000;8 089 000;62 619 000;860 864 000;809 297 000;749 605 000;796 872 000;790 250 000;775 842 000;729 861 000;699 870 000;666 374 000;722 579 000;861 809 000;798 739 000;693 082 000;626 252 000;607 070 000;650 331 000;642 471 000;628 936 000;592 036 000;568 680 000;541 583 000;536 796 000;635 993 000;493 257 000;111 778 000;117 247 000;89 495 000;89 372 000;88 285 000;95 335 000;89 045 000;85 645 000;66 637 000;64 828 000;57 060 000;110 489 000;0;0;0;0;0;0;0;0;10 000 000;70 000 000;0;35 000 000;195 686 000;195 374 000;155 782 000;157 036 000;156 863 000;160 536 000;160 218 000;159 869 000;159 509 000;159 200 000;197 424 000;197 186 000;0;0;0;0;0;0;0;0;0;0;0;0
88;ПСБ, ОАО БАНК;1943;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЛАТЕЖНЫЙ СЕРВИСНЫЙ БАНК""";450077, Башкортостан респ., г. Уфа, ул. Достоевского, д. 100;Тихонов Вячеслав Анатольевич;26.06.1992;26,5;;Ликвидируется;048082765;Башкортостан (Республика);Публичные акционерные общества;Частная собственность;175 401 320;;Находится в стадии ликвидации от 06.02.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 11.11.2014;;;;;;;;;;;718 531 000;758 272 000;9 104 000;9 176 000;12 159 000;9 671 000;21 409 000;17 179 000;21 320 000;21 786 000;72 652 000;22 578 000;70 532 000;66 594 000;9 096 000;10 867 000;7 588 000;37 685 000;48 007 000;14 991 000;14 551 000;61 872 000;64 470 000;17 301 000;18 659 000;19 126 000;100 000;100 000;100 000;100 000;100 000;100 000;100 000;100 000;100 000;100 000;100 000;100 000;399 985 000;395 816 000;412 124 000;467 479 000;380 025 000;407 284 000;507 005 000;430 250 000;478 689 000;518 642 000;513 421 000;558 722 000;300 686 000;306 537 000;339 168 000;325 525 000;277 689 000;274 068 000;318 825 000;302 407 000;401 819 000;397 757 000;371 171 000;343 448 000;3 565 000;3 539 000;3 219 000;3 171 000;3 548 000;4 633 000;7 596 000;7 271 000;21 382 000;25 400 000;41 769 000;34 891 000;95 734 000;85 740 000;69 737 000;138 783 000;98 788 000;128 583 000;180 584 000;120 572 000;55 488 000;95 485 000;100 481 000;180 383 000;99 731 000;99 610 000;68 581 000;69 139 000;73 690 000;75 597 000;75 665 000;75 147 000;74 978 000;74 518 000;74 304 000;73 932 000;0;0;0;0;0;0;0;0;0;0;0;0
