Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2016 - 2мес., Чистые активы, RUB;2016 - 3мес., Чистые активы, RUB;2016 - 4мес., Чистые активы, RUB;2016 - 5мес., Чистые активы, RUB;2016 - 6мес., Чистые активы, RUB;2016 - 7мес., Чистые активы, RUB;2016 - 8мес., Чистые активы, RUB;2016 - 9мес., Чистые активы, RUB;2016 - 10мес., Чистые активы, RUB;2016 - 11мес., Чистые активы, RUB;2016 - 12мес., Чистые активы, RUB;2017 - 1мес., Чистые активы, RUB;2016 - 2мес., Счета в Банке России, RUB;2016 - 3мес., Счета в Банке России, RUB;2016 - 4мес., Счета в Банке России, RUB;2016 - 5мес., Счета в Банке России, RUB;2016 - 6мес., Счета в Банке России, RUB;2016 - 7мес., Счета в Банке России, RUB;2016 - 8мес., Счета в Банке России, RUB;2016 - 9мес., Счета в Банке России, RUB;2016 - 10мес., Счета в Банке России, RUB;2016 - 11мес., Счета в Банке России, RUB;2016 - 12мес., Счета в Банке России, RUB;2017 - 1мес., Счета в Банке России, RUB;2016 - 2мес., Коррсчета (НОСТРО), RUB;2016 - 3мес., Коррсчета (НОСТРО), RUB;2016 - 4мес., Коррсчета (НОСТРО), RUB;2016 - 5мес., Коррсчета (НОСТРО), RUB;2016 - 6мес., Коррсчета (НОСТРО), RUB;2016 - 7мес., Коррсчета (НОСТРО), RUB;2016 - 8мес., Коррсчета (НОСТРО), RUB;2016 - 9мес., Коррсчета (НОСТРО), RUB;2016 - 10мес., Коррсчета (НОСТРО), RUB;2016 - 11мес., Коррсчета (НОСТРО), RUB;2016 - 12мес., Коррсчета (НОСТРО), RUB;2017 - 1мес., Коррсчета (НОСТРО), RUB;2016 - 2мес., Ценные бумаги, RUB;2016 - 3мес., Ценные бумаги, RUB;2016 - 4мес., Ценные бумаги, RUB;2016 - 5мес., Ценные бумаги, RUB;2016 - 6мес., Ценные бумаги, RUB;2016 - 7мес., Ценные бумаги, RUB;2016 - 8мес., Ценные бумаги, RUB;2016 - 9мес., Ценные бумаги, RUB;2016 - 10мес., Ценные бумаги, RUB;2016 - 11мес., Ценные бумаги, RUB;2016 - 12мес., Ценные бумаги, RUB;2017 - 1мес., Ценные бумаги, RUB;2016 - 2мес., Кредиты, RUB;2016 - 3мес., Кредиты, RUB;2016 - 4мес., Кредиты, RUB;2016 - 5мес., Кредиты, RUB;2016 - 6мес., Кредиты, RUB;2016 - 7мес., Кредиты, RUB;2016 - 8мес., Кредиты, RUB;2016 - 9мес., Кредиты, RUB;2016 - 10мес., Кредиты, RUB;2016 - 11мес., Кредиты, RUB;2016 - 12мес., Кредиты, RUB;2017 - 1мес., Кредиты, RUB;2016 - 2мес., Кредиты организациям, RUB;2016 - 3мес., Кредиты организациям, RUB;2016 - 4мес., Кредиты организациям, RUB;2016 - 5мес., Кредиты организациям, RUB;2016 - 6мес., Кредиты организациям, RUB;2016 - 7мес., Кредиты организациям, RUB;2016 - 8мес., Кредиты организациям, RUB;2016 - 9мес., Кредиты организациям, RUB;2016 - 10мес., Кредиты организациям, RUB;2016 - 11мес., Кредиты организациям, RUB;2016 - 12мес., Кредиты организациям, RUB;2017 - 1мес., Кредиты организациям, RUB;2016 - 2мес., Кредиты физическим лицам, RUB;2016 - 3мес., Кредиты физическим лицам, RUB;2016 - 4мес., Кредиты физическим лицам, RUB;2016 - 5мес., Кредиты физическим лицам, RUB;2016 - 6мес., Кредиты физическим лицам, RUB;2016 - 7мес., Кредиты физическим лицам, RUB;2016 - 8мес., Кредиты физическим лицам, RUB;2016 - 9мес., Кредиты физическим лицам, RUB;2016 - 10мес., Кредиты физическим лицам, RUB;2016 - 11мес., Кредиты физическим лицам, RUB;2016 - 12мес., Кредиты физическим лицам, RUB;2017 - 1мес., Кредиты физическим лицам, RUB;2016 - 2мес., Кредиты другим банкам (МБК), RUB;2016 - 3мес., Кредиты другим банкам (МБК), RUB;2016 - 4мес., Кредиты другим банкам (МБК), RUB;2016 - 5мес., Кредиты другим банкам (МБК), RUB;2016 - 6мес., Кредиты другим банкам (МБК), RUB;2016 - 7мес., Кредиты другим банкам (МБК), RUB;2016 - 8мес., Кредиты другим банкам (МБК), RUB;2016 - 9мес., Кредиты другим банкам (МБК), RUB;2016 - 10мес., Кредиты другим банкам (МБК), RUB;2016 - 11мес., Кредиты другим банкам (МБК), RUB;2016 - 12мес., Кредиты другим банкам (МБК), RUB;2017 - 1мес., Кредиты другим банкам (МБК), RUB;2016 - 2мес., Основные средства, RUB;2016 - 3мес., Основные средства, RUB;2016 - 4мес., Основные средства, RUB;2016 - 5мес., Основные средства, RUB;2016 - 6мес., Основные средства, RUB;2016 - 7мес., Основные средства, RUB;2016 - 8мес., Основные средства, RUB;2016 - 9мес., Основные средства, RUB;2016 - 10мес., Основные средства, RUB;2016 - 11мес., Основные средства, RUB;2016 - 12мес., Основные средства, RUB;2017 - 1мес., Основные средства, RUB;2016 - 2мес., Учтённые векселя, RUB;2016 - 3мес., Учтённые векселя, RUB;2016 - 4мес., Учтённые векселя, RUB;2016 - 5мес., Учтённые векселя, RUB;2016 - 6мес., Учтённые векселя, RUB;2016 - 7мес., Учтённые векселя, RUB;2016 - 8мес., Учтённые векселя, RUB;2016 - 9мес., Учтённые векселя, RUB;2016 - 10мес., Учтённые векселя, RUB;2016 - 11мес., Учтённые векселя, RUB;2016 - 12мес., Учтённые векселя, RUB;2017 - 1мес., Учтённые векселя, RUB
90;МБФИ, ОАО БАНК;2073;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖДУНАРОДНЫЙ БАНК ФИНАНСОВ И ИНВЕСТИЦИЙ""";105062, г. Москва, пер. Подсосенский, д. 17;Захваткин Михаил Евгеньевич;25.04.1997;21,5;;Ликвидируется;044525536;Москва;Публичные акционерные общества;Частная собственность;180 000 000;;Находится в стадии ликвидации от 18.10.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 27.04.2016;1 366 026 000;1 284 909 000;;;;;;;;;;;282 154 000;161 270 000;;;;;;;;;;;13 042 000;3 690 000;;;;;;;;;;;63 221 000;143 995 000;;;;;;;;;;;740 584 000;736 994 000;;;;;;;;;;;696 000 000;694 000 000;;;;;;;;;;;42 069 000;41 575 000;;;;;;;;;;;2 515 000;1 419 000;;;;;;;;;;;4 264 000;4 182 000;;;;;;;;;;;63 221 000;143 995 000;;;;;;;;;;
91;АЗИМУТ (ПАО), АКБ;3154;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""АЗИМУТ"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125190, г. Москва, проспект Ленинградский, д. 80/2 корп. 5 А;Пастушенко Дмитрий Сергеевич;14.11.1994;24,0;;Ликвидируется;044525197;Москва;Публичные акционерные общества;Частная собственность;180 000 000;;Находится в стадии ликвидации от 14.10.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 19.06.2015, Решение о признании должника банкротом и открытии конкурсного производства от 24.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;УНИВЕРСАЛТРАСТ (ООО), КБ;3402;"УНИВЕРСАЛЬНЫЙ ДОВЕРИТЕЛЬНЫЙ БАНК ""УНИВЕРСАЛТРАСТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119180, г. Москва, пер. Голутвинский 1-Й, д. 6(Офисное здание);Баушева Надежда Сергеевна;11.04.2002;17,0;;Ликвидируется;044525726;Москва;Общества с ограниченной ответственностью;Частная собственность;180 000 000;;Находится в стадии ликвидации от 31.01.2013, Решение о признании должника банкротом и открытии конкурсного производства от 19.12.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;НАВИГАТОР (ОАО), БАНК;2469;"БАНК ""НАВИГАТОР"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";119421, г. Москва, ул. Новаторов, д. 7А корп. 2(Бизнес-центр «Нижегородский»);Мащев Александр Борисович;24.08.1993;25,5;;Ликвидируется;044525477;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;180 000 002;;Находится в стадии ликвидации от 26.08.2014, Решение о признании должника банкротом и открытии конкурсного производства от 30.07.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;ПК-БАНК, ООО;2652;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФЕССИОНАЛЬНЫЙ КРЕДИТНЫЙ БАНК""";603109, Нижегородская обл, г. Нижний Новгород, набережная Им Федоровского, д. 8;Баклицкий Денис Николаевич;19.01.1994;25,0;;Ликвидируется;042202735;Нижегородская область;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;180 002 000;;Находится в стадии ликвидации от 25.05.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 19.12.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;МГМБ, ООО;3192;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" МАХАЧКАЛИНСКИЙ ГОРОДСКОЙ МУНИЦИПАЛЬНЫЙ БАНК""";367000, Дагестан респ, г. Махачкала, ул. Максима Горького, д. 23;Джамалудинов Магомедгази Далгатович;30.12.1994;24,0;;Ликвидируется;048209943;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;180 225 000;;Находится в стадии ликвидации от 21.11.2013, Решение о признании банка банкротом (о принудительной ликвидации) от 28.08.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;СИМБИРСК, ОАО ГБ;653;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ГУБЕРНСКИЙ БАНК ""СИМБИРСК""";432017, Ульяновская обл, г. Ульяновск, ул. Карла Маркса, д. 5;Свистунов Аркадий Николаевич;31.10.1990;28,0;;Ликвидируется;047308811;Ульяновская область;Публичные акционерные общества;Частная собственность;180 233 500;;Находится в стадии ликвидации от 29.04.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 11.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;АРСЕНАЛ ООО, КБ;3000;"КОММЕРЧЕСКИЙ БАНК ""АРСЕНАЛ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";123557, г. Москва, ул. Пресненский Вал, д. 14 стр. 3;Мащев Александр Борисович;04.08.1994;24,5;;Ликвидируется;044525686;Москва;Общества с ограниченной ответственностью;Иная смешанная российская собственность;180 338 000;;Находится в стадии ликвидации от 31.01.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 21.09.2017;1 462 485 000;1 401 826 000;1 251 166 000;1 352 003 000;1 481 360 000;1 336 536 000;1 341 125 000;1 119 342 000;891 628 000;1 045 347 000;854 829 000;914 797 000;54 281 000;29 991 000;28 130 000;33 845 000;45 927 000;36 429 000;34 104 000;52 993 000;61 846 000;22 331 000;22 137 000;25 831 000;108 695 000;234 350 000;92 337 000;75 024 000;92 530 000;279 511 000;189 384 000;163 766 000;8 876 000;128 436 000;53 131 000;26 202 000;102 217 000;153 520 000;153 712 000;155 473 000;157 191 000;154 760 000;156 136 000;104 129 000;52 599 000;53 196 000;53 892 000;54 534 000;856 470 000;651 417 000;578 586 000;780 988 000;787 708 000;548 968 000;591 080 000;541 365 000;478 106 000;534 637 000;467 285 000;491 882 000;187 297 000;192 083 000;275 785 000;288 463 000;289 754 000;230 557 000;271 973 000;254 566 000;267 619 000;281 590 000;221 465 000;223 031 000;192 173 000;159 334 000;170 801 000;242 609 000;188 221 000;183 861 000;254 740 000;282 615 000;206 486 000;209 229 000;222 185 000;205 399 000;477 000 000;300 000 000;132 000 000;245 000 000;305 000 000;130 000 000;60 000 000;0;0;40 000 000;20 000 000;60 000 000;157 557 000;158 233 000;158 254 000;158 101 000;157 957 000;157 798 000;157 606 000;157 476 000;157 281 000;157 164 000;164 578 000;164 373 000;0;0;0;0;0;0;0;0;0;0;0;0
98;ЛАЙТБАНК, ООО КБ;3177;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ЛАЙТ""";107017, г. Москва, ул. Басманная Нов, д. 22/2 корп. 5,6,7;Медведков Максим Викторович;13.12.1994;24,0;;Ликвидируется;044525381;Москва;Общества с ограниченной ответственностью;Частная собственность;180 800 000;;Находится в стадии ликвидации от 19.06.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 29.03.2018;3 155 358 000;2 920 203 000;2 767 628 000;2 062 304 000;1 787 481 000;1 757 389 000;1 732 784 000;1 725 371 000;1 744 840 000;1 738 006 000;1 702 455 000;1 809 839 000;166 010 000;180 237 000;144 340 000;419 308 000;182 532 000;202 559 000;170 619 000;139 935 000;137 668 000;157 164 000;131 070 000;249 760 000;869 286 000;733 843 000;712 115 000;256 716 000;188 164 000;183 567 000;198 102 000;175 693 000;197 233 000;169 535 000;240 529 000;182 947 000;0;0;0;0;749 000;0;0;0;0;0;0;0;1 317 415 000;1 277 776 000;1 266 423 000;1 165 934 000;1 098 702 000;999 369 000;1 000 430 000;1 023 201 000;996 497 000;965 195 000;913 258 000;922 719 000;793 131 000;687 532 000;700 918 000;605 721 000;536 512 000;448 206 000;446 009 000;455 653 000;437 028 000;394 202 000;327 392 000;330 191 000;520 725 000;587 039 000;562 456 000;556 843 000;558 913 000;547 743 000;551 111 000;564 327 000;556 261 000;567 681 000;582 772 000;589 460 000;3 559 000;3 205 000;3 049 000;3 370 000;3 277 000;3 420 000;3 310 000;3 221 000;3 208 000;3 312 000;3 094 000;3 068 000;25 706 000;25 948 000;26 598 000;25 983 000;25 392 000;24 728 000;24 652 000;24 187 000;23 716 000;23 527 000;23 163 000;22 711 000;0;0;0;0;0;0;0;0;0;0;0;0
99;МФБАНК ООО, КБ;3163;"КОММЕРЧЕСКИЙ БАНК ""МЕЖДУНАРОДНЫЙ ФОНДОВЫЙ БАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";115184, г. Москва, ул. Татарская Б., д. 38/1 корп. 1;Валлен Олег Эрлинович;01.12.1994;24,0;;Ликвидируется;044525387;Москва;Общества с ограниченной ответственностью;Частная собственность;181 000 000;;Находится в стадии ликвидации от 23.01.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 04.10.2017;3 780 233 000;3 591 510 000;3 864 434 000;4 634 483 000;4 535 010 000;4 270 653 000;4 391 215 000;4 311 572 000;4 172 842 000;4 132 187 000;4 069 800 000;3 923 169 000;141 127 000;147 083 000;90 272 000;102 386 000;175 455 000;133 896 000;137 731 000;169 547 000;180 015 000;166 339 000;169 146 000;150 250 000;358 644 000;205 476 000;418 345 000;1 089 835 000;669 311 000;430 386 000;679 534 000;546 949 000;358 504 000;163 429 000;295 335 000;170 988 000;108 815 000;110 462 000;131 498 000;132 788 000;349 719 000;355 958 000;155 972 000;162 640 000;162 268 000;160 751 000;148 071 000;139 342 000;2 505 691 000;2 491 367 000;2 596 800 000;2 679 473 000;2 633 475 000;2 681 346 000;2 754 964 000;2 790 472 000;2 842 070 000;2 849 488 000;2 783 085 000;2 782 551 000;1 780 341 000;1 793 434 000;1 876 334 000;1 936 462 000;1 948 903 000;2 016 745 000;2 100 639 000;2 114 985 000;2 067 052 000;2 012 165 000;1 919 491 000;1 889 518 000;725 350 000;697 933 000;720 466 000;743 011 000;681 646 000;662 190 000;651 569 000;672 731 000;772 336 000;834 641 000;860 912 000;890 399 000;0;0;0;0;2 926 000;2 411 000;2 756 000;2 756 000;2 682 000;2 682 000;2 682 000;2 634 000;245 968 000;243 090 000;240 211 000;237 291 000;235 541 000;232 898 000;242 563 000;239 753 000;236 942 000;335 433 000;332 393 000;329 358 000;5 125 000;5 147 000;5 170 000;5 192 000;2 614 000;2 628 000;2 643 000;2 656 000;5 172 000;2 509 000;2 516 000;2 523 000
100;ПЕРВЫЙ ДЕПОЗИТНЫЙ, ООО КБ;1244;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРВЫЙ ДЕПОЗИТНЫЙ БАНК""";127055, г. Москва, ул. Тихвинская, д. 20;Валлен Олег Эрлинович;20.12.1990;28,0;;Ликвидируется;044525737;Москва;Общества с ограниченной ответственностью;Частная собственность;181 205 000;;Находится в стадии ликвидации от 19.02.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 22.09.2014, Решение о признании должника банкротом и открытии конкурсного производства от 08.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;ИНСТРОЙБАНК, ООО КБ;2743;"КОММЕРЧЕСКИЙ БАНК ""МУНИЦИПАЛЬНЫЙ ИНВЕСТИЦИОННЫЙ СТРОИТЕЛЬНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119330, г. Москва, ул. Дружбы, д. 10А;Баклицкий Денис Николаевич;05.03.1994;25,0;;Ликвидируется;044525690;Москва;Общества с ограниченной ответственностью;Частная собственность;182 100 000;;Находится в стадии ликвидации от 07.08.2014, Решение о признании должника банкротом и открытии конкурсного производства от 30.11.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;ЛАДА-КРЕДИТ, ЗАО КБ;2668;"КОММЕРЧЕСКИЙ БАНК ""ЛАДА-КРЕДИТ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";117630, г. Москва, ул. Обручева, д. 23;Валлен Олег Эрлинович;28.01.1994;25,0;;Ликвидируется;044525928;Москва;Непубличные акционерные общества;Частная собственность;182 520 000;;Находится в стадии ликвидации от 26.01.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 16.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;БИЗНЕСБАНК, ООО;2862;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕСБАНК""";367000, Дагестан респ, г. Махачкала, ул. Радищева, д. 4;Джамалудинов Магомедгази Далгатович;25.05.1994;24,5;;Ликвидируется;048209796;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;183 538 000;;Находится в стадии ликвидации от 04.03.2014, Решение о признании должника банкротом и открытии конкурсного производства от 18.12.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;НЗБАНК , ОАО, АКБ;2944;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""НАЦИОНАЛЬНЫЙ ЗАЛОГОВЫЙ БАНК"" ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";141707, Московская обл., г. Долгопрудный, ул. Первомайская, д. 21;Майоров Денис Владимирович;29.06.1994;24,5;;Ликвидируется;044525259;Московская область;Публичные акционерные общества;Частная собственность;184 650 000;;Находится в стадии ликвидации от 17.02.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 18.11.2016;5 102 487 000;4 693 052 000;4 845 926 000;5 160 317 000;4 023 348 000;3 784 399 000;3 796 348 000;3 874 129 000;3 724 136 000;;;;104 681 000;199 907 000;166 959 000;113 895 000;207 323 000;200 515 000;146 194 000;95 399 000;193 443 000;;;;1 125 172 000;801 322 000;739 573 000;857 727 000;965 633 000;125 466 000;132 691 000;139 477 000;153 168 000;;;;1 642 806 000;1 621 682 000;1 799 470 000;1 764 427 000;436 699 000;1 339 383 000;1 865 088 000;1 953 658 000;1 873 542 000;;;;1 831 297 000;1 686 506 000;1 703 553 000;1 995 358 000;1 875 596 000;1 698 303 000;1 298 359 000;1 289 158 000;1 130 487 000;;;;1 393 586 000;1 374 932 000;1 382 884 000;1 332 232 000;1 357 832 000;1 382 988 000;1 002 044 000;999 816 000;838 549 000;;;;290 202 000;304 813 000;314 236 000;316 518 000;311 338 000;308 610 000;289 824 000;283 026 000;285 648 000;;;;147 509 000;6 761 000;6 433 000;346 608 000;206 426 000;6 705 000;6 491 000;6 316 000;6 290 000;;;;34 822 000;34 369 000;33 790 000;33 144 000;32 982 000;32 480 000;32 195 000;32 057 000;27 558 000;;;;0;0;0;0;0;0;0;0;0;;;
105;МВКБ, ОАО КБ;2863;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""МОСВОДОКАНАЛБАНК""";105062, г. Москва, пер. Подсосенский, д. 23 стр. 2;Валлен Олег Эрлинович;25.05.1994;24,5;;Ликвидируется;044525286;Москва;Публичные акционерные общества;Частная собственность;184 761 524;;Находится в стадии ликвидации от 27.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 28.03.2016;1 830 342 000;;;;;;;;;;;;49 228 000;;;;;;;;;;;;11 245 000;;;;;;;;;;;;124 628 000;;;;;;;;;;;;1 107 839 000;;;;;;;;;;;;1 075 783 000;;;;;;;;;;;;19 766 000;;;;;;;;;;;;3 755 000;;;;;;;;;;;;432 227 000;;;;;;;;;;;;0;;;;;;;;;;;
106;СОЧИ, ООО КИИБ;1271;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ ИПОТЕЧНО-ИНВЕСТИЦИОННЫЙ БАНК ""СОЧИ""";354000, Краснодарский кр, г. Сочи, ул. Советская, д. 40;Агентство По Страхованию Вкладов;24.12.1990;28,0;;Ликвидируется;040396844;Краснодарский край;Общества с ограниченной ответственностью;Иная смешанная российская собственность;186 360 529;;Находится в стадии ликвидации от 16.04.2009, Отозвана Генеральная лицензия на осуществление банковских операций от 19.11.2008, Решение о признании должника банкротом и открытии конкурсного производства от 19.01.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
