Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2017 - 2мес., Чистые активы, RUB;2017 - 3мес., Чистые активы, RUB;2017 - 4мес., Чистые активы, RUB;2017 - 5мес., Чистые активы, RUB;2017 - 6мес., Чистые активы, RUB;2017 - 7мес., Чистые активы, RUB;2017 - 8мес., Чистые активы, RUB;2017 - 9мес., Чистые активы, RUB;2017 - 10мес., Чистые активы, RUB;2017 - 11мес., Чистые активы, RUB;2017 - 12мес., Чистые активы, RUB;2018 - 1мес., Чистые активы, RUB;2017 - 2мес., Счета в Банке России, RUB;2017 - 3мес., Счета в Банке России, RUB;2017 - 4мес., Счета в Банке России, RUB;2017 - 5мес., Счета в Банке России, RUB;2017 - 6мес., Счета в Банке России, RUB;2017 - 7мес., Счета в Банке России, RUB;2017 - 8мес., Счета в Банке России, RUB;2017 - 9мес., Счета в Банке России, RUB;2017 - 10мес., Счета в Банке России, RUB;2017 - 11мес., Счета в Банке России, RUB;2017 - 12мес., Счета в Банке России, RUB;2018 - 1мес., Счета в Банке России, RUB;2017 - 2мес., Коррсчета (НОСТРО), RUB;2017 - 3мес., Коррсчета (НОСТРО), RUB;2017 - 4мес., Коррсчета (НОСТРО), RUB;2017 - 5мес., Коррсчета (НОСТРО), RUB;2017 - 6мес., Коррсчета (НОСТРО), RUB;2017 - 7мес., Коррсчета (НОСТРО), RUB;2017 - 8мес., Коррсчета (НОСТРО), RUB;2017 - 9мес., Коррсчета (НОСТРО), RUB;2017 - 10мес., Коррсчета (НОСТРО), RUB;2017 - 11мес., Коррсчета (НОСТРО), RUB;2017 - 12мес., Коррсчета (НОСТРО), RUB;2018 - 1мес., Коррсчета (НОСТРО), RUB;2017 - 2мес., Ценные бумаги, RUB;2017 - 3мес., Ценные бумаги, RUB;2017 - 4мес., Ценные бумаги, RUB;2017 - 5мес., Ценные бумаги, RUB;2017 - 6мес., Ценные бумаги, RUB;2017 - 7мес., Ценные бумаги, RUB;2017 - 8мес., Ценные бумаги, RUB;2017 - 9мес., Ценные бумаги, RUB;2017 - 10мес., Ценные бумаги, RUB;2017 - 11мес., Ценные бумаги, RUB;2017 - 12мес., Ценные бумаги, RUB;2018 - 1мес., Ценные бумаги, RUB;2017 - 2мес., Кредиты, RUB;2017 - 3мес., Кредиты, RUB;2017 - 4мес., Кредиты, RUB;2017 - 5мес., Кредиты, RUB;2017 - 6мес., Кредиты, RUB;2017 - 7мес., Кредиты, RUB;2017 - 8мес., Кредиты, RUB;2017 - 9мес., Кредиты, RUB;2017 - 10мес., Кредиты, RUB;2017 - 11мес., Кредиты, RUB;2017 - 12мес., Кредиты, RUB;2018 - 1мес., Кредиты, RUB;2017 - 2мес., Кредиты организациям, RUB;2017 - 3мес., Кредиты организациям, RUB;2017 - 4мес., Кредиты организациям, RUB;2017 - 5мес., Кредиты организациям, RUB;2017 - 6мес., Кредиты организациям, RUB;2017 - 7мес., Кредиты организациям, RUB;2017 - 8мес., Кредиты организациям, RUB;2017 - 9мес., Кредиты организациям, RUB;2017 - 10мес., Кредиты организациям, RUB;2017 - 11мес., Кредиты организациям, RUB;2017 - 12мес., Кредиты организациям, RUB;2018 - 1мес., Кредиты организациям, RUB;2017 - 2мес., Кредиты физическим лицам, RUB;2017 - 3мес., Кредиты физическим лицам, RUB;2017 - 4мес., Кредиты физическим лицам, RUB;2017 - 5мес., Кредиты физическим лицам, RUB;2017 - 6мес., Кредиты физическим лицам, RUB;2017 - 7мес., Кредиты физическим лицам, RUB;2017 - 8мес., Кредиты физическим лицам, RUB;2017 - 9мес., Кредиты физическим лицам, RUB;2017 - 10мес., Кредиты физическим лицам, RUB;2017 - 11мес., Кредиты физическим лицам, RUB;2017 - 12мес., Кредиты физическим лицам, RUB;2018 - 1мес., Кредиты физическим лицам, RUB;2017 - 2мес., Кредиты другим банкам (МБК), RUB;2017 - 3мес., Кредиты другим банкам (МБК), RUB;2017 - 4мес., Кредиты другим банкам (МБК), RUB;2017 - 5мес., Кредиты другим банкам (МБК), RUB;2017 - 6мес., Кредиты другим банкам (МБК), RUB;2017 - 7мес., Кредиты другим банкам (МБК), RUB;2017 - 8мес., Кредиты другим банкам (МБК), RUB;2017 - 9мес., Кредиты другим банкам (МБК), RUB;2017 - 10мес., Кредиты другим банкам (МБК), RUB;2017 - 11мес., Кредиты другим банкам (МБК), RUB;2017 - 12мес., Кредиты другим банкам (МБК), RUB;2018 - 1мес., Кредиты другим банкам (МБК), RUB;2017 - 2мес., Основные средства, RUB;2017 - 3мес., Основные средства, RUB;2017 - 4мес., Основные средства, RUB;2017 - 5мес., Основные средства, RUB;2017 - 6мес., Основные средства, RUB;2017 - 7мес., Основные средства, RUB;2017 - 8мес., Основные средства, RUB;2017 - 9мес., Основные средства, RUB;2017 - 10мес., Основные средства, RUB;2017 - 11мес., Основные средства, RUB;2017 - 12мес., Основные средства, RUB;2018 - 1мес., Основные средства, RUB;2017 - 2мес., Учтённые векселя, RUB;2017 - 3мес., Учтённые векселя, RUB;2017 - 4мес., Учтённые векселя, RUB;2017 - 5мес., Учтённые векселя, RUB;2017 - 6мес., Учтённые векселя, RUB;2017 - 7мес., Учтённые векселя, RUB;2017 - 8мес., Учтённые векселя, RUB;2017 - 9мес., Учтённые векселя, RUB;2017 - 10мес., Учтённые векселя, RUB;2017 - 11мес., Учтённые векселя, RUB;2017 - 12мес., Учтённые векселя, RUB;2018 - 1мес., Учтённые векселя, RUB
111;БАНК ВЕФК-УРАЛ, ЗАО;2223;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ВОСТОЧНО-ЕВРОПЕЙСКОЙ ФИНАНСОВОЙ КОРПОРАЦИИ - УРАЛ""";620075, Свердловская обл, г. Екатеринбург, ул. Восточная, д. 68;"Государственная Корпорация ""Агентство По Страхованию Вкладов /";30.12.1992;26,0;;Ликвидируется;046577870;Свердловская область;Непубличные акционерные общества;Частная собственность;191 834 000;;Находится в стадии ликвидации от 28.05.2009, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 19.02.2009, Решение о признании должника банкротом и открытии конкурсного производства от 27.03.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;ИПОТЕК БАНК, ЗАО;2794;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИПОТЕК БАНК""";107023, г. Москва, ул. Электрозаводская, д. 20 стр. 11;Коваль Андрей Михайлович;19.04.1994;24,5;;Ликвидируется;044525603;Москва;Непубличные акционерные общества;Частная собственность;191 913 000;;Находится в стадии ликвидации от 29.07.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 13.04.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;БМБ (ООО), КБ;2992;"КОММЕРЧЕСКИЙ БАНК ""БОГОРОДСКИЙ МУНИЦИПАЛЬНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";142400, Московская обл., Ногинский район, г. Ногинск, ул. Советская, д. 45;Селезнев Михаил Игоревич;26.07.1994;24,5;;Ликвидируется;044525140;Московская область;Общества с ограниченной ответственностью;Частная собственность;194 000 000;;Находится в стадии ликвидации от 14.01.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 02.11.2015, Решение о признании должника банкротом и открытии конкурсного производства от 26.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;СТАР АЛЬЯНС, ООО КБ;3433;"КОММЕРЧЕСКИЙ БАНК ""СТАР АЛЬЯНС"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";115280, г. Москва, ул. Автозаводская, д. 5;Кнутова Марина Викторовна;15.04.2003;16,0;;Ликвидируется;044525248;Москва;Общества с ограниченной ответственностью;Частная собственность;195 230 000;;Находится в стадии ликвидации от 15.05.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 25.01.2018;472 676 000;507 480 000;475 485 000;460 669 000;476 509 000;466 893 000;442 373 000;450 418 000;457 232 000;438 628 000;357 608 000;;206 726 000;313 042 000;322 989 000;333 911 000;324 365 000;289 568 000;274 772 000;246 932 000;255 722 000;243 660 000;182 759 000;;6 239 000;19 898 000;2 750 000;3 578 000;1 287 000;25 569 000;12 223 000;9 075 000;7 431 000;287 000;816 000;;0;0;0;0;0;0;0;0;0;0;0;;221 269 000;135 077 000;120 085 000;94 893 000;119 701 000;120 479 000;123 450 000;163 120 000;162 959 000;162 722 000;159 633 000;;219 800 000;133 800 000;119 000 000;94 000 000;119 000 000;119 000 000;119 000 000;159 000 000;159 000 000;159 000 000;159 000 000;;1 469 000;1 277 000;1 085 000;893 000;701 000;1 479 000;4 450 000;4 120 000;3 959 000;3 722 000;633 000;;0;0;0;0;0;0;0;0;0;0;0;;87 000;81 000;78 000;72 000;68 000;64 000;61 000;55 000;51 000;46 000;42 000;;0;0;0;0;0;0;0;0;0;0;0;
115;ДС-БАНК (ООО), КБ;3439;"КОММЕРЧЕСКИЙ БАНК ""ДИНАМИЧНЫЕ СИСТЕМЫ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109544, г. Москва, ул. Рогожский Вал, д. 6 корп. 2;Петров Николай Александрович;08.07.2003;15,5;;Ликвидируется;044525188;Москва;Общества с ограниченной ответственностью;Частная собственность;196 000 000;;Находится в стадии ликвидации от 13.10.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 12.05.2016, Решение о признании должника банкротом и открытии конкурсного производства от 24.09.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;МИРА-БАНК, ЗАО;3361;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""МИРА-БАНК""";119071, г. Москва, проспект Ленинский, д. 29 корп. 8;Хализев Александр Викторович;14.03.2001;18,0;;Ликвидируется;044525415;Москва;Непубличные акционерные общества;Частная собственность;198 000 000;;Находится в стадии ликвидации от 16.02.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 12.11.2008, Решение о признании должника банкротом и открытии конкурсного производства от 23.12.2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;РУБАНК, АО КБ;2813;"АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""РУБАНК""";127055, г. Москва, ул. Тихвинская, д. 20;Ткачева Ирина Александровна;29.04.1994;24,5;;Ликвидируется;044525744;Москва;Непубличные акционерные общества;Частная собственность;198 000 000;;Находится в стадии ликвидации от 14.12.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 22.08.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;УНИВЕРСАЛЬНЫЙ КРЕДИТ, ОАО АКБ;2903;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""УНИВЕРСАЛЬНЫЙ КРЕДИТ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105064, г. Москва, ул. Земляной Вал, д. 36 корп. 2-2А;Вершинин Вадим Виссарионович;21.06.1994;24,5;;Ликвидируется;044525651;Москва;Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;198 000 000;;Находится в стадии ликвидации от 26.12.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 09.10.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;ИМБАНК (ОАО), АИБ;2098;"АКЦИОНЕРНЫЙ ИМУЩЕСТВЕННЫЙ БАНК ""ИМБАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";367030, Дагестан респ., г. Махачкала, ул. Ирчи Казака, д. 35;Джамалудинов Магомедгази Далгатович;30.09.1992;26,5;;Ликвидируется;048209744;Дагестан (Республика);Публичные акционерные общества;Частная собственность;200 000 000;;Находится в стадии ликвидации от 22.04.2014, Решение о признании должника банкротом и открытии конкурсного производства от 12.03.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;КУТУЗОВСКИЙ ООО, КБ;3190;"КОММЕРЧЕСКИЙ БАНК ""КУТУЗОВСКИЙ"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";121165, г. Москва, ул. Студенческая, д. 44/28;Михеев Илья Владимирович;30.12.1994;24,0;;Ликвидируется;044525228;Москва;Общества с ограниченной ответственностью;Частная собственность;200 000 000;;Находится в стадии ликвидации от 31.10.2014, Решение о признании должника банкротом и открытии конкурсного производства от 16.08.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;РЕГИОНФИНАНСБАНК, ООО КБ;3357;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""РЕГИОНАЛЬНЫЕ ФИНАНСЫ""";105120, г. Москва, пер. Полуярославский Б., д. 12(Офисное здание);Подобедов Сергей Александрович;20.12.2000;18,0;;Ликвидируется;044525898;Москва;Общества с ограниченной ответственностью;Частная собственность;200 000 000;;Находится в стадии ликвидации от 02.03.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.11.2017;1 064 919 000;1 052 869 000;1 078 573 000;1 118 023 000;1 090 519 000;1 080 293 000;1 153 622 000;1 141 068 000;1 115 217 000;;;;56 551 000;10 754 000;23 117 000;32 321 000;7 489 000;17 299 000;22 119 000;55 529 000;27 461 000;;;;5 627 000;11 813 000;17 624 000;12 054 000;13 163 000;8 216 000;5 454 000;9 944 000;7 677 000;;;;0;0;0;0;0;0;0;0;0;;;;740 597 000;765 133 000;771 795 000;789 360 000;798 129 000;783 519 000;756 582 000;733 954 000;732 876 000;;;;654 486 000;656 986 000;654 486 000;656 666 000;655 533 000;632 539 000;601 944 000;583 199 000;581 129 000;;;;86 111 000;108 147 000;117 309 000;132 694 000;142 596 000;150 980 000;154 638 000;150 755 000;151 747 000;;;;0;0;0;0;0;0;0;0;0;;;;97 990 000;92 293 000;92 148 000;92 083 000;92 027 000;91 969 000;91 919 000;91 739 000;91 753 000;;;;0;0;0;0;0;0;0;0;0;;;
122;ТЕРРА ЗАО, АКБ;3476;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ТЕРРА"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";115093, г. Москва, ул. Щипок, д. 2;Перунов Сергей Владимирович;18.10.2007;11,0;;Ликвидируется;044525618;Москва;Непубличные акционерные общества;Частная собственность;200 000 000;;Находится в стадии ликвидации от 25.01.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 28.07.2016, Решение о признании должника банкротом и открытии конкурсного производства от 29.10.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;ПРИСКО КАПИТАЛ БАНК ,АО, КБ;2537;"КОММЕРЧЕСКИЙ БАНК ""ПРИСКО КАПИТАЛ БАНК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";123022, г. Москва, пер. Предтеченский Б., д. 22;Вершинин Вадим Виссарионович;21.10.1993;25,0;;Ликвидируется;044525652;Москва;Непубличные акционерные общества;Частная собственность;200 000 000;;Находится в стадии ликвидации от 01.09.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 29.06.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;ТАЙМ БАНК, ПАО;3120;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАЙМ БАНК""";127254, г. Москва, ул. Руставели, д. 6;Мащев Александр Борисович;10.10.1994;24,5;;Ликвидируется;044525713;Москва;Публичные акционерные общества;Частная собственность;200 000 000;;Находится в стадии ликвидации от 23.11.2015, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 21.07.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;АЙВИ БАНК (АО);2055;АЙВИ БАНК (АКЦИОНЕРНОЕ ОБЩЕСТВО);125195, г. Москва, шоссе Ленинградское, д. 59;Валлен Олег Эрлинович;11.09.1992;26,5;;Ликвидируется;044525893;Москва;Непубличные акционерные общества;Частная собственность;200 000 000;;Находится в стадии ликвидации от 15.09.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 29.05.2017, Решение о признании должника банкротом и открытии конкурсного производства от 09.09.2017;2 263 303 000;;;;;;;;;;;;109 304 000;;;;;;;;;;;;44 323 000;;;;;;;;;;;;54 770 000;;;;;;;;;;;;1 493 520 000;;;;;;;;;;;;958 369 000;;;;;;;;;;;;375 999 000;;;;;;;;;;;;1 646 000;;;;;;;;;;;;274 418 000;;;;;;;;;;;;11 242 000;;;;;;;;;;;
126;МИРЪ (АО), АКБ;3089;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""МИРЪ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";125252, г. Москва, ул. Авиаконструктора Микояна, д. 12(Бизнес-центр «Линкор»);Воробьёв Сергей Иванович;06.09.1994;24,5;;Ликвидируется;044525660;Москва;Непубличные акционерные общества;Собственность иностранных юридических лиц;200 000 000;;Находится в стадии ликвидации от 11.05.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 19.12.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;МЕТРОПОЛЬ ООО, КБ;1639;"КОММЕРЧЕСКИЙ БАНК ""МЕТРОПОЛЬ"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";119049, г. Москва, ул. Донская, д. 7 корп. 3;Баклицкий Денис Николаевич;02.12.1991;27,0;;Ликвидируется;044525692;Москва;Общества с ограниченной ответственностью;Частная собственность;200 000 000;;Находится в стадии ликвидации от 03.03.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 18.11.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;ТЮМЕНЬАГРОПРОМБАНК, ЗАО;917;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АКЦИОНЕРНЫЙ ТЮМЕНСКИЙ КОММЕРЧЕСКИЙ АГРОПРОМЫШЛЕННЫЙ БАНК""";625002, Тюменская обл., г. Тюмень, ул. Комсомольская, д. 60;Сергеев Андрей Николаевич;30.12.1992;26,0;;Ликвидируется;047102885;Тюменская область;Непубличные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;200 004 360;;Находится в стадии ликвидации от 02.06.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 19.12.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;ИКФ, ООО КБ;3435;"КОММЕРЧЕСКИЙ БАНК ""ИСТКОМ-ФИНАНС"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";105005, г. Москва, ул. Бауманская, д. 21;Пастушенко Дмитрий Сергеевич;23.04.2003;15,5;;Ликвидируется;044525233;Москва;Общества с ограниченной ответственностью;Частная собственность;200 030 000;;Находится в стадии ликвидации от 21.10.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 07.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 18.08.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;ПРИОРИТЕТ, ОАО БАНК;3135;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ПРИОРИТЕТ""";443086, Самарская обл, г. Самара, ул. Ерошевского, д. 3;Нерусин Павел Иванович;19.10.1994;24,0;;Ликвидируется;043601919;Самарская область;Публичные акционерные общества;Частная собственность;202 190 000;;Находится в стадии ликвидации от 17.11.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 30.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
