Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2013 - 2мес., Чистые активы, RUB;2013 - 3мес., Чистые активы, RUB;2013 - 4мес., Чистые активы, RUB;2013 - 5мес., Чистые активы, RUB;2013 - 6мес., Чистые активы, RUB;2013 - 7мес., Чистые активы, RUB;2013 - 8мес., Чистые активы, RUB;2013 - 9мес., Чистые активы, RUB;2013 - 10мес., Чистые активы, RUB;2013 - 11мес., Чистые активы, RUB;2013 - 12мес., Чистые активы, RUB;2014 - 1мес., Чистые активы, RUB;2013 - 2мес., Счета в Банке России, RUB;2013 - 3мес., Счета в Банке России, RUB;2013 - 4мес., Счета в Банке России, RUB;2013 - 5мес., Счета в Банке России, RUB;2013 - 6мес., Счета в Банке России, RUB;2013 - 7мес., Счета в Банке России, RUB;2013 - 8мес., Счета в Банке России, RUB;2013 - 9мес., Счета в Банке России, RUB;2013 - 10мес., Счета в Банке России, RUB;2013 - 11мес., Счета в Банке России, RUB;2013 - 12мес., Счета в Банке России, RUB;2014 - 1мес., Счета в Банке России, RUB;2013 - 2мес., Коррсчета (НОСТРО), RUB;2013 - 3мес., Коррсчета (НОСТРО), RUB;2013 - 4мес., Коррсчета (НОСТРО), RUB;2013 - 5мес., Коррсчета (НОСТРО), RUB;2013 - 6мес., Коррсчета (НОСТРО), RUB;2013 - 7мес., Коррсчета (НОСТРО), RUB;2013 - 8мес., Коррсчета (НОСТРО), RUB;2013 - 9мес., Коррсчета (НОСТРО), RUB;2013 - 10мес., Коррсчета (НОСТРО), RUB;2013 - 11мес., Коррсчета (НОСТРО), RUB;2013 - 12мес., Коррсчета (НОСТРО), RUB;2014 - 1мес., Коррсчета (НОСТРО), RUB;2013 - 2мес., Ценные бумаги, RUB;2013 - 3мес., Ценные бумаги, RUB;2013 - 4мес., Ценные бумаги, RUB;2013 - 5мес., Ценные бумаги, RUB;2013 - 6мес., Ценные бумаги, RUB;2013 - 7мес., Ценные бумаги, RUB;2013 - 8мес., Ценные бумаги, RUB;2013 - 9мес., Ценные бумаги, RUB;2013 - 10мес., Ценные бумаги, RUB;2013 - 11мес., Ценные бумаги, RUB;2013 - 12мес., Ценные бумаги, RUB;2014 - 1мес., Ценные бумаги, RUB;2013 - 2мес., Кредиты, RUB;2013 - 3мес., Кредиты, RUB;2013 - 4мес., Кредиты, RUB;2013 - 5мес., Кредиты, RUB;2013 - 6мес., Кредиты, RUB;2013 - 7мес., Кредиты, RUB;2013 - 8мес., Кредиты, RUB;2013 - 9мес., Кредиты, RUB;2013 - 10мес., Кредиты, RUB;2013 - 11мес., Кредиты, RUB;2013 - 12мес., Кредиты, RUB;2014 - 1мес., Кредиты, RUB;2013 - 2мес., Кредиты организациям, RUB;2013 - 3мес., Кредиты организациям, RUB;2013 - 4мес., Кредиты организациям, RUB;2013 - 5мес., Кредиты организациям, RUB;2013 - 6мес., Кредиты организациям, RUB;2013 - 7мес., Кредиты организациям, RUB;2013 - 8мес., Кредиты организациям, RUB;2013 - 9мес., Кредиты организациям, RUB;2013 - 10мес., Кредиты организациям, RUB;2013 - 11мес., Кредиты организациям, RUB;2013 - 12мес., Кредиты организациям, RUB;2014 - 1мес., Кредиты организациям, RUB;2013 - 2мес., Кредиты физическим лицам, RUB;2013 - 3мес., Кредиты физическим лицам, RUB;2013 - 4мес., Кредиты физическим лицам, RUB;2013 - 5мес., Кредиты физическим лицам, RUB;2013 - 6мес., Кредиты физическим лицам, RUB;2013 - 7мес., Кредиты физическим лицам, RUB;2013 - 8мес., Кредиты физическим лицам, RUB;2013 - 9мес., Кредиты физическим лицам, RUB;2013 - 10мес., Кредиты физическим лицам, RUB;2013 - 11мес., Кредиты физическим лицам, RUB;2013 - 12мес., Кредиты физическим лицам, RUB;2014 - 1мес., Кредиты физическим лицам, RUB;2013 - 2мес., Кредиты другим банкам (МБК), RUB;2013 - 3мес., Кредиты другим банкам (МБК), RUB;2013 - 4мес., Кредиты другим банкам (МБК), RUB;2013 - 5мес., Кредиты другим банкам (МБК), RUB;2013 - 6мес., Кредиты другим банкам (МБК), RUB;2013 - 7мес., Кредиты другим банкам (МБК), RUB;2013 - 8мес., Кредиты другим банкам (МБК), RUB;2013 - 9мес., Кредиты другим банкам (МБК), RUB;2013 - 10мес., Кредиты другим банкам (МБК), RUB;2013 - 11мес., Кредиты другим банкам (МБК), RUB;2013 - 12мес., Кредиты другим банкам (МБК), RUB;2014 - 1мес., Кредиты другим банкам (МБК), RUB;2013 - 2мес., Основные средства, RUB;2013 - 3мес., Основные средства, RUB;2013 - 4мес., Основные средства, RUB;2013 - 5мес., Основные средства, RUB;2013 - 6мес., Основные средства, RUB;2013 - 7мес., Основные средства, RUB;2013 - 8мес., Основные средства, RUB;2013 - 9мес., Основные средства, RUB;2013 - 10мес., Основные средства, RUB;2013 - 11мес., Основные средства, RUB;2013 - 12мес., Основные средства, RUB;2014 - 1мес., Основные средства, RUB;2013 - 2мес., Учтённые векселя, RUB;2013 - 3мес., Учтённые векселя, RUB;2013 - 4мес., Учтённые векселя, RUB;2013 - 5мес., Учтённые векселя, RUB;2013 - 6мес., Учтённые векселя, RUB;2013 - 7мес., Учтённые векселя, RUB;2013 - 8мес., Учтённые векселя, RUB;2013 - 9мес., Учтённые векселя, RUB;2013 - 10мес., Учтённые векселя, RUB;2013 - 11мес., Учтённые векселя, RUB;2013 - 12мес., Учтённые векселя, RUB;2014 - 1мес., Учтённые векселя, RUB
58;БАНК ФИНИНВЕСТ, ООО;671;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАНК ФИНИНВЕСТ""";199226, г. Санкт-Петербург, ул. Нахимова, д. 15 литера Е;Шубин Герман Александрович;31.10.1990;28,0;;Ликвидируется;044030924;Санкт-Петербург;Общества с ограниченной ответственностью;Частная собственность;120 000 000;;Находится в стадии ликвидации от 26.11.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 07.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 27.08.2014;17 640 706 000;17 638 640 000;17 692 377 000;17 793 444 000;18 069 155 000;18 810 028 000;19 308 620 000;19 610 313 000;19 651 606 000;19 015 494 000;19 887 328 000;19 792 042 000;644 507 000;517 581 000;515 815 000;531 637 000;528 818 000;591 020 000;631 400 000;730 770 000;620 502 000;631 275 000;502 985 000;487 113 000;115 327 000;91 539 000;90 375 000;98 392 000;100 193 000;98 353 000;122 254 000;114 005 000;110 759 000;103 765 000;108 789 000;91 257 000;0;0;0;0;0;0;0;0;0;0;0;0;14 837 854 000;15 027 136 000;15 188 790 000;15 256 658 000;16 071 795 000;16 314 980 000;16 691 498 000;17 099 155 000;17 395 744 000;17 064 234 000;16 960 114 000;17 178 308 000;14 021 380 000;14 231 977 000;14 392 726 000;14 461 374 000;15 281 900 000;15 529 650 000;16 238 679 000;16 641 688 000;16 947 815 000;16 942 834 000;16 873 006 000;17 095 419 000;816 474 000;795 159 000;796 064 000;795 284 000;789 895 000;785 330 000;452 819 000;457 467 000;447 929 000;121 400 000;86 453 000;82 184 000;0;0;0;0;0;0;0;0;0;0;655 000;705 000;697 407 000;693 797 000;721 824 000;718 572 000;715 120 000;654 006 000;651 463 000;650 229 000;646 002 000;642 936 000;639 150 000;635 823 000;0;0;0;0;0;0;0;0;0;0;0;0
59;ПУРПЕ, ОАО БАНК;709;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК""ПУРПЕ""";628606, Ханты-Мансийский Автономный Округ - Югра окр., г. Нижневартовск, ул. Мусы Джалиля, Микрорайон 9, д. 9;Сергеев Андрей Николаевич;02.11.1990;28,0;;Ликвидируется;047169702;Тюменская область;Публичные акционерные общества;Частная собственность;120 000 000;;Находится в стадии ликвидации от 16.02.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 16.10.2014, Решение о признании должника банкротом и открытии конкурсного производства от 10.11.2015;2 001 097 000;1 856 271 000;1 759 976 000;1 801 519 000;1 898 650 000;1 875 501 000;1 838 353 000;1 965 024 000;2 478 325 000;2 552 283 000;2 515 133 000;2 442 420 000;382 031 000;233 220 000;213 001 000;189 563 000;417 155 000;352 428 000;297 886 000;247 122 000;455 398 000;502 262 000;638 637 000;362 041 000;406 191 000;328 155 000;248 264 000;207 260 000;184 148 000;191 567 000;150 169 000;164 136 000;197 454 000;75 201 000;128 495 000;102 766 000;59 509 000;58 301 000;67 487 000;67 800 000;29 195 000;29 426 000;29 657 000;29 881 000;187 511 000;217 603 000;148 423 000;0;981 048 000;1 078 754 000;1 091 068 000;1 123 030 000;1 108 829 000;1 146 326 000;1 236 593 000;1 400 054 000;1 499 323 000;1 661 550 000;1 521 094 000;1 877 979 000;638 872 000;729 012 000;764 965 000;697 735 000;770 639 000;831 471 000;829 547 000;927 027 000;912 822 000;926 691 000;949 387 000;909 733 000;196 586 000;229 152 000;225 513 000;219 705 000;237 600 000;209 265 000;261 456 000;277 437 000;315 911 000;384 859 000;376 707 000;353 246 000;145 590 000;120 590 000;100 590 000;205 590 000;100 590 000;105 590 000;145 590 000;195 590 000;270 590 000;350 000 000;195 000 000;615 000 000;47 570 000;47 264 000;42 388 000;42 199 000;39 432 000;35 391 000;38 498 000;34 080 000;33 829 000;29 369 000;8 767 000;8 597 000;59 509 000;58 301 000;67 487 000;67 800 000;29 195 000;29 426 000;29 657 000;29 881 000;187 511 000;217 603 000;148 423 000;0
60;СМАРТБАНК, АО;3408;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СМАРТБАНК""";111024, г. Москва, ул. Старообрядческая, д. 46 А;Мантрова Анастасия Александровна;28.05.2002;16,5;;Ликвидируется;044525746;Москва;Непубличные акционерные общества;Частная собственность;120 000 000;;Находится в стадии ликвидации от 20.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 28.03.2016;3 448 018 000;3 427 883 000;3 805 622 000;3 335 246 000;3 226 988 000;3 275 138 000;3 363 965 000;3 342 594 000;3 305 870 000;3 246 056 000;3 351 948 000;3 264 395 000;73 578 000;154 133 000;100 670 000;466 437 000;155 933 000;98 216 000;87 342 000;184 404 000;234 140 000;122 071 000;172 590 000;85 612 000;183 683 000;123 153 000;169 942 000;99 755 000;151 000 000;178 944 000;255 258 000;39 948 000;17 509 000;16 095 000;84 814 000;40 189 000;214 711 000;315 158 000;482 558 000;100 937 000;200 976 000;197 151 000;197 702 000;197 928 000;197 909 000;197 909 000;204 272 000;204 350 000;2 223 787 000;2 239 213 000;2 263 505 000;2 275 209 000;2 273 211 000;2 372 627 000;2 414 161 000;2 438 898 000;2 331 326 000;2 457 502 000;2 135 551 000;2 135 925 000;1 754 178 000;1 802 061 000;1 836 387 000;1 831 953 000;1 896 716 000;2 009 007 000;1 977 720 000;1 989 380 000;1 959 972 000;2 110 723 000;1 880 890 000;1 884 638 000;361 332 000;331 606 000;285 250 000;242 895 000;237 858 000;228 849 000;221 895 000;207 179 000;195 018 000;179 470 000;175 806 000;172 309 000;2 113 000;2 145 000;2 157 000;62 180 000;2 257 000;2 269 000;85 919 000;85 166 000;2 212 000;3 248 000;3 212 000;3 919 000;57 418 000;56 352 000;55 174 000;54 249 000;53 984 000;54 069 000;53 151 000;52 173 000;51 397 000;53 112 000;333 599 000;332 477 000;0;0;0;0;0;0;0;0;0;0;0;0
61;АСКАНИЯ ТРАСТ (ООО), КОММЕРЧЕСКИЙ БАНК;286;"КОММЕРЧЕСКИЙ БАНК ""АСКАНИЯ ТРАСТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, ул. Покровка, д. 10 стр. 1;Леванов Виталий Алексеевич;10.05.1990;28,5;;Ликвидируется;044525141;Москва;Общества с ограниченной ответственностью;Частная собственность;120 800 000;;Находится в стадии ликвидации от 24.10.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 08.08.2014, Решение о признании должника банкротом и открытии конкурсного производства от 29.09.2014;933 103 000;938 710 000;982 801 000;944 473 000;870 723 000;878 333 000;686 656 000;667 619 000;602 534 000;573 063 000;637 310 000;644 179 000;65 409 000;100 640 000;123 126 000;96 470 000;62 528 000;56 739 000;24 927 000;19 317 000;30 919 000;16 446 000;51 317 000;68 900 000;3 294 000;3 159 000;23 175 000;39 742 000;3 308 000;4 796 000;4 625 000;251 000;32 851 000;15 474 000;11 315 000;14 263 000;0;0;0;0;0;0;0;0;0;0;0;0;837 478 000;807 380 000;807 499 000;781 258 000;780 760 000;793 984 000;633 644 000;622 051 000;485 676 000;524 147 000;353 233 000;339 134 000;826 342 000;748 007 000;720 444 000;734 632 000;734 732 000;774 079 000;623 858 000;617 567 000;480 943 000;519 513 000;324 181 000;310 185 000;5 711 000;5 948 000;5 629 000;5 200 000;4 602 000;4 477 000;4 358 000;2 351 000;2 253 000;2 154 000;29 052 000;28 949 000;5 425 000;45 425 000;45 426 000;5 426 000;5 426 000;15 428 000;5 428 000;2 133 000;2 480 000;2 480 000;0;0;3 773 000;3 621 000;3 397 000;3 263 000;3 140 000;3 009 000;2 887 000;2 754 000;2 747 000;2 610 000;2 633 000;2 494 000;0;0;0;0;0;0;0;0;0;0;0;0
62;РФА, ПАО АКБ;2035;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""РУССКИЙ ФИНАНСОВЫЙ АЛЬЯНС""";127051, г. Москва, пер. Каретный М., д. 11-13 стр. 1;Михеев Илья Владимирович;26.08.1992;26,5;;Ликвидируется;044525165;Москва;Публичные акционерные общества;Частная собственность;121 372 389;;Находится в стадии ликвидации от 07.03.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.12.2016;445 935 000;443 186 000;470 668 000;463 600 000;597 967 000;594 448 000;602 670 000;629 056 000;693 205 000;686 623 000;763 504 000;796 019 000;29 872 000;29 080 000;24 494 000;20 149 000;79 122 000;66 684 000;49 521 000;45 872 000;50 967 000;36 982 000;53 722 000;152 518 000;28 000;26 000;27 000;27 000;28 000;29 000;30 000;29 000;30 000;31 000;65 627 000;7 777 000;0;0;0;0;0;0;0;0;0;0;0;0;317 988 000;345 854 000;411 558 000;419 533 000;467 504 000;504 691 000;532 506 000;562 157 000;620 104 000;623 939 000;620 203 000;611 222 000;314 269 000;342 135 000;407 839 000;418 554 000;466 525 000;502 896 000;525 526 000;555 191 000;612 682 000;617 510 000;613 775 000;604 494 000;3 719 000;3 719 000;3 719 000;979 000;979 000;1 795 000;6 980 000;6 966 000;7 422 000;6 429 000;6 428 000;6 728 000;0;0;0;0;0;0;0;0;0;0;0;0;2 608 000;2 496 000;2 384 000;2 272 000;2 166 000;2 061 000;1 992 000;2 261 000;2 257 000;2 014 000;2 176 000;2 060 000;0;0;0;0;0;0;0;0;0;0;0;0
63;МОЙ БАНК. ИПОТЕКА (ОАО);2436;"""МОЙ БАНК. ИПОТЕКА"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";450098, Башкортостан респ., г. Уфа, проспект Октября, д. 132 корп. 3(Бизнес-центр «КПД»);Тихонов Вячеслав Анатольевич;26.07.1993;25,5;;Ликвидируется;048073917;Башкортостан (Республика);Публичные акционерные общества;Частная собственность;126 373 000;;Находится в стадии ликвидации от 10.06.2014;5 315 905 000;5 333 981 000;5 386 423 000;5 480 308 000;5 516 239 000;5 607 942 000;5 576 998 000;5 495 494 000;5 735 917 000;5 752 145 000;5 207 132 000;4 861 591 000;237 755 000;138 960 000;157 715 000;171 685 000;142 192 000;174 258 000;77 286 000;175 411 000;134 119 000;129 244 000;235 848 000;144 176 000;150 702 000;463 942 000;108 857 000;123 684 000;314 324 000;150 628 000;152 097 000;139 797 000;171 285 000;170 552 000;224 671 000;347 398 000;685 739 000;695 857 000;60 501 000;60 501 000;60 501 000;60 501 000;60 501 000;60 501 000;145 619 000;146 109 000;258 131 000;259 857 000;3 604 995 000;3 370 255 000;4 371 550 000;4 487 508 000;4 357 696 000;4 593 072 000;4 638 849 000;4 416 022 000;4 553 159 000;4 535 086 000;3 603 603 000;3 252 568 000;1 601 232 000;1 319 384 000;1 481 674 000;1 514 947 000;1 416 370 000;1 366 898 000;1 439 683 000;1 440 840 000;1 523 215 000;1 562 291 000;1 228 124 000;1 045 890 000;1 434 205 000;1 500 133 000;1 580 803 000;1 612 817 000;1 530 056 000;1 513 734 000;1 516 735 000;1 497 822 000;1 545 289 000;1 515 542 000;1 372 345 000;1 301 684 000;238 217 000;276 229 000;806 235 000;896 245 000;1 053 279 000;1 366 343 000;1 334 881 000;908 783 000;938 962 000;880 120 000;2 401 000;3 100 000;395 121 000;394 269 000;394 920 000;394 207 000;393 874 000;393 314 000;392 638 000;391 870 000;391 257 000;390 841 000;380 223 000;379 447 000;0;0;0;0;0;0;0;0;0;0;111 518 000;199 356 000
64;ЕВРОКРЕДИТ (ООО), БАНК;2957;"КОММЕРЧЕСКИЙ БАНК ""ЕВРОКРЕДИТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";105082, г. Москва, ул. Бакунинская, д. 80 стр. 1;Коваль Андрей Михайлович;04.07.1994;24,5;;Ликвидируется;044525882;Москва;Общества с ограниченной ответственностью;Частная собственность;128 000 000;;Находится в стадии ликвидации от 19.02.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 04.12.2015;3 447 288 000;3 312 849 000;3 209 315 000;3 123 371 000;3 231 571 000;3 424 221 000;3 905 297 000;3 537 807 000;3 463 777 000;3 566 446 000;3 899 362 000;3 798 969 000;516 210 000;353 739 000;317 849 000;362 109 000;395 733 000;299 262 000;623 327 000;208 641 000;321 351 000;217 860 000;282 931 000;297 185 000;189 648 000;109 230 000;246 415 000;174 406 000;144 828 000;176 957 000;239 108 000;243 153 000;246 196 000;323 185 000;292 240 000;299 839 000;59 306 000;79 330 000;19 787 000;9 846 000;0;104 311 000;157 082 000;174 691 000;175 606 000;176 491 000;207 725 000;49 579 000;2 273 795 000;2 399 387 000;2 373 104 000;2 373 788 000;2 423 600 000;2 449 471 000;2 458 068 000;2 486 736 000;2 362 415 000;2 463 038 000;2 738 628 000;2 765 649 000;2 089 904 000;2 146 690 000;2 120 294 000;2 121 994 000;2 173 033 000;2 225 486 000;2 179 511 000;2 182 992 000;2 105 294 000;2 126 676 000;2 262 096 000;2 364 496 000;183 891 000;182 697 000;182 810 000;181 794 000;180 567 000;183 985 000;188 557 000;188 744 000;182 121 000;186 362 000;201 532 000;201 153 000;0;70 000 000;70 000 000;70 000 000;70 000 000;40 000 000;90 000 000;115 000 000;75 000 000;150 000 000;275 000 000;200 000 000;7 816 000;7 824 000;7 680 000;8 063 000;7 452 000;7 184 000;6 931 000;6 489 000;6 395 000;6 426 000;6 288 000;6 097 000;59 306 000;79 330 000;19 787 000;9 846 000;0;104 311 000;157 082 000;174 691 000;175 606 000;176 491 000;207 725 000;49 579 000
65;ПРЕСТИЖКРЕДИТБАНК, ООО КБ;2922;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ПРЕСТИЖКРЕДИТБАНК""";368607, Дагестан респ., г. Дербент, пер. Чапаева, д. 23 корп. А;Джамалудинов Магомедгази Далгатович;27.06.1994;24,5;;Ликвидируется;048209848;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;130 400 000;;Находится в стадии ликвидации от 13.07.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 26.11.2014;377 049 000;424 226 000;376 774 000;338 363 000;421 961 000;365 028 000;380 898 000;358 193 000;393 533 000;510 196 000;418 843 000;416 298 000;103 400 000;131 658 000;93 792 000;73 023 000;160 258 000;101 272 000;135 676 000;111 272 000;148 098 000;279 539 000;178 526 000;181 194 000;3 085 000;3 264 000;3 245 000;2 719 000;3 484 000;4 015 000;3 106 000;5 508 000;1 097 000;4 986 000;1 500 000;1 586 000;0;0;0;0;0;0;0;0;0;0;0;0;193 359 000;227 367 000;194 397 000;161 240 000;184 640 000;191 600 000;184 994 000;185 351 000;186 245 000;174 154 000;172 326 000;175 106 000;37 619 000;66 127 000;34 157 000;0;22 700 000;6 500 000;0;357 000;3 139 000;748 000;70 000;3 050 000;155 540 000;161 040 000;160 040 000;161 040 000;161 740 000;184 900 000;184 794 000;184 794 000;182 906 000;173 206 000;172 056 000;171 856 000;200 000;200 000;200 000;200 000;200 000;200 000;200 000;200 000;200 000;200 000;200 000;200 000;15 358 000;15 241 000;15 126 000;15 011 000;14 898 000;14 784 000;14 673 000;14 565 000;14 457 000;14 347 000;14 241 000;14 136 000;0;0;0;0;0;0;0;0;0;0;0;0
66;КБ ТАЛЬМЕНКА-БАНК, ООО;826;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОММЕРЧЕСКИЙ БАНК ""ТАЛЬМЕНКА-БАНК""";656037, Алтайский кр., г. Барнаул, проспект Ленина, д. 156-А;Майоров Денис Владимирович;16.11.1990;28,0;;Ликвидируется;040173749;Алтайский край;Общества с ограниченной ответственностью;Частная собственность;131 940 000;;Находится в стадии ликвидации от 04.05.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 23.01.2017;541 734 000;610 197 000;549 800 000;695 740 000;641 156 000;671 588 000;605 122 000;624 868 000;747 108 000;629 799 000;658 101 000;689 570 000;58 612 000;192 822 000;39 624 000;167 122 000;68 549 000;41 737 000;46 214 000;75 257 000;190 011 000;49 378 000;103 114 000;79 590 000;5 870 000;4 849 000;11 617 000;21 519 000;54 161 000;25 324 000;2 301 000;2 837 000;5 639 000;2 169 000;2 757 000;29 030 000;0;0;0;0;0;85 880 000;55 546 000;105 281 000;105 789 000;106 392 000;106 652 000;107 343 000;451 163 000;393 411 000;475 495 000;482 267 000;488 878 000;493 894 000;472 136 000;411 241 000;417 858 000;436 570 000;407 772 000;436 299 000;416 623 000;294 727 000;261 496 000;268 118 000;270 922 000;276 193 000;256 807 000;250 023 000;251 917 000;261 366 000;251 847 000;275 865 000;17 563 000;27 047 000;27 362 000;27 512 000;31 319 000;31 064 000;28 692 000;29 581 000;34 304 000;35 204 000;35 925 000;40 434 000;0;60 000 000;175 000 000;175 000 000;175 000 000;175 000 000;175 000 000;120 000 000;120 000 000;140 000 000;120 000 000;120 000 000;2 088 000;2 055 000;2 873 000;2 806 000;3 694 000;4 077 000;4 536 000;4 849 000;4 189 000;4 088 000;4 054 000;3 966 000;0;0;0;0;0;0;0;50 105 000;50 573 000;51 025 000;51 492 000;51 959 000
67;АНДЖИБАНК, ОАО;570;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""АНДЖИБАНК""";367026, Дагестан респ, г. Махачкала, проспект Имама Шамиля, д. 10;Джамалудинов Магомедгази Далгатович;24.10.1990;28,0;;Ликвидируется;048209729;Дагестан (Республика);Публичные акционерные общества;Частная собственность;140 000 000;;Находится в стадии ликвидации от 11.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 24.01.2014;611 134 000;563 335 000;536 645 000;520 884 000;504 108 000;;;;;;;;36 548 000;42 621 000;54 788 000;49 058 000;34 392 000;0;0;0;0;0;0;0;145 764 000;89 170 000;103 739 000;73 977 000;74 782 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87 546 000;91 483 000;113 796 000;195 086 000;112 495 000;0;0;0;0;0;0;0;25 596 000;25 335 000;26 507 000;51 827 000;23 971 000;0;0;0;0;0;0;0;61 099 000;65 288 000;86 426 000;142 390 000;87 635 000;0;0;0;0;0;0;0;851 000;860 000;863 000;869 000;889 000;0;0;0;0;0;0;0;47 906 000;51 592 000;51 346 000;51 054 000;50 783 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68;ТУЛЬСКИЙ ПРОМЫШЛЕННИК (ПАО), БАНК;2382;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ТУЛЬСКИЙ ПРОМЫШЛЕННИК""";300028, Тульская обл., г. Тула, ул. Смидович, д. 18 корп. Б;Майоров Денис Владимирович;11.06.1993;25,5;;Ликвидируется;047003729;Тульская область;Публичные акционерные общества;Частная собственность;143 819 725;;Находится в стадии ликвидации от 29.09.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 27.07.2015;2 918 889 000;2 913 296 000;2 896 254 000;2 925 282 000;3 174 202 000;3 032 547 000;2 919 187 000;2 948 200 000;2 149 997 000;2 099 967 000;2 106 884 000;2 107 499 000;956 133 000;863 407 000;814 862 000;885 623 000;990 583 000;865 944 000;761 860 000;766 287 000;45 509 000;108 153 000;193 605 000;216 175 000;67 927 000;68 557 000;60 184 000;57 991 000;56 732 000;57 508 000;26 358 000;24 614 000;6 754 000;4 713 000;30 118 000;51 663 000;109 000;105 000;105 000;105 000;105 000;105 000;105 000;105 000;105 000;105 000;105 000;105 000;1 656 069 000;1 765 242 000;1 782 783 000;1 764 711 000;1 900 095 000;1 897 094 000;1 915 100 000;1 917 650 000;1 809 280 000;1 788 103 000;1 549 376 000;1 552 601 000;1 542 004 000;1 629 605 000;1 646 050 000;1 629 001 000;1 765 642 000;1 760 159 000;1 778 898 000;1 769 913 000;1 671 551 000;1 661 432 000;1 430 507 000;1 424 984 000;113 978 000;135 637 000;136 611 000;135 539 000;134 301 000;136 836 000;136 010 000;147 565 000;137 557 000;126 573 000;118 801 000;117 549 000;0;0;0;0;0;0;0;0;0;0;0;10 000 000;159 168 000;158 832 000;158 688 000;158 012 000;157 905 000;157 752 000;157 218 000;156 859 000;156 423 000;156 349 000;167 486 000;168 062 000;109 000;105 000;105 000;105 000;105 000;105 000;105 000;105 000;105 000;105 000;105 000;105 000
