Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2017 - 2мес., Чистые активы, RUB;2017 - 3мес., Чистые активы, RUB;2017 - 4мес., Чистые активы, RUB;2017 - 5мес., Чистые активы, RUB;2017 - 6мес., Чистые активы, RUB;2017 - 7мес., Чистые активы, RUB;2017 - 8мес., Чистые активы, RUB;2017 - 9мес., Чистые активы, RUB;2017 - 10мес., Чистые активы, RUB;2017 - 11мес., Чистые активы, RUB;2017 - 12мес., Чистые активы, RUB;2018 - 1мес., Чистые активы, RUB;2017 - 2мес., Счета в Банке России, RUB;2017 - 3мес., Счета в Банке России, RUB;2017 - 4мес., Счета в Банке России, RUB;2017 - 5мес., Счета в Банке России, RUB;2017 - 6мес., Счета в Банке России, RUB;2017 - 7мес., Счета в Банке России, RUB;2017 - 8мес., Счета в Банке России, RUB;2017 - 9мес., Счета в Банке России, RUB;2017 - 10мес., Счета в Банке России, RUB;2017 - 11мес., Счета в Банке России, RUB;2017 - 12мес., Счета в Банке России, RUB;2018 - 1мес., Счета в Банке России, RUB;2017 - 2мес., Коррсчета (НОСТРО), RUB;2017 - 3мес., Коррсчета (НОСТРО), RUB;2017 - 4мес., Коррсчета (НОСТРО), RUB;2017 - 5мес., Коррсчета (НОСТРО), RUB;2017 - 6мес., Коррсчета (НОСТРО), RUB;2017 - 7мес., Коррсчета (НОСТРО), RUB;2017 - 8мес., Коррсчета (НОСТРО), RUB;2017 - 9мес., Коррсчета (НОСТРО), RUB;2017 - 10мес., Коррсчета (НОСТРО), RUB;2017 - 11мес., Коррсчета (НОСТРО), RUB;2017 - 12мес., Коррсчета (НОСТРО), RUB;2018 - 1мес., Коррсчета (НОСТРО), RUB;2017 - 2мес., Ценные бумаги, RUB;2017 - 3мес., Ценные бумаги, RUB;2017 - 4мес., Ценные бумаги, RUB;2017 - 5мес., Ценные бумаги, RUB;2017 - 6мес., Ценные бумаги, RUB;2017 - 7мес., Ценные бумаги, RUB;2017 - 8мес., Ценные бумаги, RUB;2017 - 9мес., Ценные бумаги, RUB;2017 - 10мес., Ценные бумаги, RUB;2017 - 11мес., Ценные бумаги, RUB;2017 - 12мес., Ценные бумаги, RUB;2018 - 1мес., Ценные бумаги, RUB;2017 - 2мес., Кредиты, RUB;2017 - 3мес., Кредиты, RUB;2017 - 4мес., Кредиты, RUB;2017 - 5мес., Кредиты, RUB;2017 - 6мес., Кредиты, RUB;2017 - 7мес., Кредиты, RUB;2017 - 8мес., Кредиты, RUB;2017 - 9мес., Кредиты, RUB;2017 - 10мес., Кредиты, RUB;2017 - 11мес., Кредиты, RUB;2017 - 12мес., Кредиты, RUB;2018 - 1мес., Кредиты, RUB;2017 - 2мес., Кредиты организациям, RUB;2017 - 3мес., Кредиты организациям, RUB;2017 - 4мес., Кредиты организациям, RUB;2017 - 5мес., Кредиты организациям, RUB;2017 - 6мес., Кредиты организациям, RUB;2017 - 7мес., Кредиты организациям, RUB;2017 - 8мес., Кредиты организациям, RUB;2017 - 9мес., Кредиты организациям, RUB;2017 - 10мес., Кредиты организациям, RUB;2017 - 11мес., Кредиты организациям, RUB;2017 - 12мес., Кредиты организациям, RUB;2018 - 1мес., Кредиты организациям, RUB;2017 - 2мес., Кредиты физическим лицам, RUB;2017 - 3мес., Кредиты физическим лицам, RUB;2017 - 4мес., Кредиты физическим лицам, RUB;2017 - 5мес., Кредиты физическим лицам, RUB;2017 - 6мес., Кредиты физическим лицам, RUB;2017 - 7мес., Кредиты физическим лицам, RUB;2017 - 8мес., Кредиты физическим лицам, RUB;2017 - 9мес., Кредиты физическим лицам, RUB;2017 - 10мес., Кредиты физическим лицам, RUB;2017 - 11мес., Кредиты физическим лицам, RUB;2017 - 12мес., Кредиты физическим лицам, RUB;2018 - 1мес., Кредиты физическим лицам, RUB;2017 - 2мес., Кредиты другим банкам (МБК), RUB;2017 - 3мес., Кредиты другим банкам (МБК), RUB;2017 - 4мес., Кредиты другим банкам (МБК), RUB;2017 - 5мес., Кредиты другим банкам (МБК), RUB;2017 - 6мес., Кредиты другим банкам (МБК), RUB;2017 - 7мес., Кредиты другим банкам (МБК), RUB;2017 - 8мес., Кредиты другим банкам (МБК), RUB;2017 - 9мес., Кредиты другим банкам (МБК), RUB;2017 - 10мес., Кредиты другим банкам (МБК), RUB;2017 - 11мес., Кредиты другим банкам (МБК), RUB;2017 - 12мес., Кредиты другим банкам (МБК), RUB;2018 - 1мес., Кредиты другим банкам (МБК), RUB;2017 - 2мес., Основные средства, RUB;2017 - 3мес., Основные средства, RUB;2017 - 4мес., Основные средства, RUB;2017 - 5мес., Основные средства, RUB;2017 - 6мес., Основные средства, RUB;2017 - 7мес., Основные средства, RUB;2017 - 8мес., Основные средства, RUB;2017 - 9мес., Основные средства, RUB;2017 - 10мес., Основные средства, RUB;2017 - 11мес., Основные средства, RUB;2017 - 12мес., Основные средства, RUB;2018 - 1мес., Основные средства, RUB;2017 - 2мес., Учтённые векселя, RUB;2017 - 3мес., Учтённые векселя, RUB;2017 - 4мес., Учтённые векселя, RUB;2017 - 5мес., Учтённые векселя, RUB;2017 - 6мес., Учтённые векселя, RUB;2017 - 7мес., Учтённые векселя, RUB;2017 - 8мес., Учтённые векселя, RUB;2017 - 9мес., Учтённые векселя, RUB;2017 - 10мес., Учтённые векселя, RUB;2017 - 11мес., Учтённые векселя, RUB;2017 - 12мес., Учтённые векселя, RUB;2018 - 1мес., Учтённые векселя, RUB
74;СИР (ОАО), АБ;1904;"АКЦИОНЕРНЫЙ БАНК ""СИР"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";677009, Саха /Якутия/ респ, г. Якутск, ул. Дзержинского, д. 20;Баклицкий Денис Николаевич;10.06.1992;26,5;08.07.2014;Недействующая;049805721;Саха (Республика) (Якутия);Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;35 141 000;Ликвидировано по решению суда от 08.07.2014, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 10.12.2009, Решение о признании должника банкротом и открытии конкурсного производства от 28.01.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;ВЕТБ АО, КБ;2253;"КОММЕРЧЕСКИЙ БАНК ""ВОСТОЧНО-ЕВРОПЕЙСКИЙ ТРАСТОВЫЙ БАНК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";127206, г. Москва, проезд Соломенной Сторожки, д. 5 корп. 1;Овчаренко Наталья Ивановна;01.02.1993;26,0;15.04.2016;Недействующая;044583888;Москва;Непубличные акционерные общества;Частная собственность;138 700 000;Ликвидировано от 15.04.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 10.06.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;НАЦИОНАЛЬНЫЙ КАПИТАЛ (ЗАО), АКБ;1758;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""НАЦИОНАЛЬНЫЙ КАПИТАЛ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";103064, г. Москва, туп. Басманный, д. 6-6А корп. 1. 4;Филатова Мария Владиславовна;14.04.1992;27,0;11.02.2014;Недействующая;;Москва;Непубличные акционерные общества;Частная собственность;250 000 000;Ликвидировано вследствие банкротства от 11.02.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 05.12.2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;ГАЛАБАНК ЗАО, АКБ;3090;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ГАЛАБАНК"" ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";385300, Адыгея респ, Красногвардейский район, с. Красногвардейское, ул. Чапаева, д. 91;Мулевин Александр Владимирович;07.09.1994;24,5;28.03.2018;Недействующая;047908748;Адыгея (Республика) (Адыгея);Непубличные акционерные общества;Частная собственность;37 130 000;Ликвидировано вследствие банкротства от 28.03.2018, Решение о признании должника банкротом и открытии конкурсного производства от 09.11.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;ОДИНБАНК (ООО), МКБ;3197;"МУНИЦИПАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК ""ОДИНЦОВСКИЙ ИНВЕСТИЦИОННЫЙ БАНК ЭКОНОМИЧЕСКОГО РАЗВИТИЯ ЦЕНТРАЛЬНОГО РЕГИОНА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";143000, Московская обл, г. Одинцово, ул. Маршала Жукова, д. 9;Хамчич Максим Александрович;06.01.1995;24,0;16.11.2015;Недействующая;044583958;Московская область;Общества с ограниченной ответственностью;Частная собственность;219 600 000;Ликвидировано по решению суда от 16.11.2015, Решение о признании должника банкротом и открытии конкурсного производства от 26.10.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;СНБ (ЗАО), АБ;2720;"АКЦИОНЕРНЫЙ БАНК ""СЕТЕВОЙ НЕФТЯНОЙ БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";236039, Калининградская обл, г. Калининград, ул. Б.Хмельницкого, д. 57;Королёв Григорий Евгеньевич;25.02.1994;25,0;18.12.2017;Недействующая;042748728;Калининградская область;Непубличные акционерные общества;Иная смешанная российская собственность;160 000 000;Ликвидировано вследствие банкротства от 18.12.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 19.12.2008, Решение о признании должника банкротом и открытии конкурсного производства от 20.02.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;ПЕРВОБАНК, ПАО;3461;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕРВЫЙ ОБЪЕДИНЕННЫЙ БАНК""";443100, Самарская обл., г. Самара, ул. Ново-Садовая, д. 3(Бизнес-центр «7 Авеню»);Перемышлина Татьяна Владимировна;18.01.2006;13,0;01.07.2016;Недействующая;043601927;Самарская область;Публичные акционерные общества;Частная собственность;1 274 698 350;Прекратило деятельность при присоединении от 01.07.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;ДЕРБЕНТ-КРЕДИТ, ОАО АКЗБ;2090;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ ЗЕМЕЛЬНЫЙ БАНК ""ДЕРБЕНТ-КРЕДИТ""";368600, Дагестан респ, г. Дербент, ул. У.Буйнакского, д. 10 офис 12;Джамалудинов Магомедгази Далгатович;17.09.1992;26,5;13.11.2014;Недействующая;048268701;Дагестан (Республика);Публичные акционерные общества;Частная собственность;200 000 000;Ликвидировано по решению суда от 13.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;ИНВЕСТКОМБАНК БЭЛКОМ ООО, ИКБ;2222;"ИНВЕСТИЦИОННЫЙ КОММЕРЧЕСКИЙ БАНК ""ИНВЕСТКОМБАНК БЭЛКОМ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";129085, г. Москва, бульвар Звездный, д. 21 корп. 2;Смирнова Оксана Леонидовна;06.01.1993;26,0;19.05.2014;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;44 000 000;Ликвидировано вследствие банкротства от 19.05.2014, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 08.09.2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;АББ (АО), БАНК;2937;"КОММЕРЧЕСКИЙ БАНК ""АББ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";105005, г. Москва, ул. Бауманская, д. 43/1 корп. 1;Слинков Владимир Владимирович;25.12.2000;18,0;28.03.2018;Недействующая;044583870;Москва;Непубличные акционерные общества;Частная собственность;167 580 000;Ликвидировано по решению суда от 28.03.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 21.07.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;НЕОПОЛИС-БАНК, (ООО) КБ;2809;"КОММЕРЧЕСКИЙ БАНК ""НЕОПОЛИС - БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";115419, г. Москва, ул. Орджоникидзе, д. 5 корп. 2;Баклицкий Денис Николаевич;28.04.1994;24,5;25.03.2016;Недействующая;044579637;Москва;Общества с ограниченной ответственностью;Частная собственность;165 254 000;Ликвидировано вследствие банкротства от 25.03.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 23.03.2011, Решение о признании банка банкротом (о принудительной ликвидации) от 26.05.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;ДЕЛЬТА КЕЙ, ООО НКО;3513;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ДЕЛЬТА КЕЙ""";115419, г. Москва, проезд Рощинский 2-Й, д. 8 стр. 3;Осипов Павел Юрьевич;18.12.2012;6,0;08.11.2016;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;18 000 000;Ликвидировано по решению суда от 08.11.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;БИНБАНК ДИДЖИТАЛ, АО;2827;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК ДИДЖИТАЛ""";115172, г. Москва, набережная Котельническая, д. 33 стр. 1 этаж 4(Бизнес-центр «Panorama Plaza»);Солнцева Елена Владимировна;10.05.1994;24,5;01.01.2019;Недействующая;044525384;Москва;Непубличные акционерные общества;Частная собственность;4 917 743 000;Прекратило деятельность при присоединении от 01.01.2019;37 535 306 000;36 636 665 000;36 875 651 000;33 991 408 000;34 034 686 000;34 226 527 000;33 886 676 000;32 549 314 000;31 684 439 000;31 147 379 000;30 107 028 000;29 053 503 000;1 064 284 000;1 235 601 000;914 209 000;1 176 483 000;1 084 060 000;809 264 000;1 293 721 000;1 432 223 000;822 872 000;1 018 748 000;827 778 000;779 273 000;5 382 339 000;5 070 528 000;5 735 034 000;5 447 876 000;5 957 063 000;6 909 670 000;6 374 975 000;5 347 039 000;5 168 348 000;5 358 636 000;4 825 204 000;4 201 534 000;167 903 000;166 638 000;172 181 000;178 343 000;182 822 000;191 228 000;195 475 000;203 632 000;210 606 000;213 852 000;212 799 000;228 119 000;26 738 912 000;26 528 516 000;26 373 295 000;23 454 692 000;23 236 401 000;22 733 416 000;22 593 106 000;22 372 006 000;22 192 409 000;21 432 400 000;21 165 748 000;20 949 096 000;46 957 000;29 853 000;29 853 000;29 853 000;29 845 000;29 845 000;3 557 000;3 557 000;3 557 000;3 557 000;0;0;18 693 456 000;18 544 289 000;18 388 986 000;18 410 040 000;18 126 547 000;17 987 886 000;17 874 410 000;17 659 622 000;17 486 525 000;17 222 181 000;16 854 984 000;16 769 835 000;7 998 499 000;7 954 374 000;7 954 456 000;5 014 799 000;5 080 009 000;4 715 685 000;4 715 139 000;4 708 827 000;4 702 327 000;4 206 662 000;4 310 764 000;4 179 261 000;481 270 000;461 246 000;432 275 000;411 168 000;398 336 000;391 027 000;371 179 000;368 412 000;346 172 000;331 116 000;315 631 000;300 580 000;0;0;0;0;0;0;0;0;0;0;0;0
87;МУНИЦИПАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК, ОАО;1731;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МУНИЦИПАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК""";236000, Калининградская обл, г. Калининград, ул. Космонавта Леонова, д. 2;Королёв Григорий Евгеньевич;26.03.1992;27,0;20.07.2018;Недействующая;042748792;Калининградская область;Публичные акционерные общества;Иная смешанная российская собственность;53 197 600;Ликвидировано вследствие банкротства от 20.07.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 04.03.2009, Решение о признании должника банкротом и открытии конкурсного производства от 04.05.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;НАРОДНЫЙ ЗЕМЕЛЬНО-ПРОМЫШЛЕННЫЙ БАНК, АО;2873;"АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""НАРОДНЫЙ ЗЕМЕЛЬНО-ПРОМЫШЛЕННЫЙ БАНК""";659322, Алтайский кр., г. Бийск, ул. Социалистическая, д. 1;Штукмастер Любовь Николаевна;04.06.1994;24,5;13.11.2017;Недействующая;040147781;Алтайский край;Акционерные общества;Частная собственность;189 223 000;Прекратило деятельность при присоединении от 13.11.2017;787 693 000;926 453 000;837 833 000;776 971 000;726 911 000;679 266 000;644 042 000;648 849 000;607 337 000;;;;13 152 000;23 578 000;21 395 000;18 989 000;19 084 000;12 674 000;15 935 000;21 791 000;14 079 000;;;;416 119 000;555 203 000;529 114 000;454 733 000;431 361 000;418 138 000;361 413 000;363 031 000;306 094 000;;;;0;0;0;0;0;0;0;0;0;;;;303 126 000;298 182 000;236 385 000;253 095 000;259 721 000;232 008 000;252 367 000;250 365 000;260 787 000;;;;193 468 000;193 999 000;133 833 000;149 653 000;161 956 000;137 822 000;150 921 000;149 462 000;165 821 000;;;;109 658 000;104 183 000;102 552 000;103 442 000;97 765 000;94 186 000;91 446 000;90 903 000;84 966 000;;;;0;0;0;0;0;0;0;0;0;;;;38 354 000;38 296 000;38 173 000;38 088 000;591 000;579 000;609 000;530 000;515 000;;;;0;0;0;0;0;0;0;0;0;;;
89;ТУВАКРЕДИТ, ОАО НКО;1202;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ТУВАКРЕДИТ""";667000, Тыва респ., г. Кызыл, ул. Чульдума, д. 40А;Васильев Константин Александрович;14.12.1990;28,0;29.10.2015;Недействующая;049304729;Тыва (Республика);Публичные акционерные общества;Иная смешанная российская собственность;6 650 000;Ликвидировано по решению суда от 29.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;ЦМР (ООО), РНКО;3400;"РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР МЕЖБАНКОВСКИХ РАСЧЕТОВ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119313, г. Москва, проспект Ленинский, д. 89/2;Мащев Александр Борисович;18.03.2002;17,0;08.11.2016;Недействующая;044579373;Москва;Общества с ограниченной ответственностью;Частная собственность;300 000 000;Ликвидировано по решению суда от 08.11.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 27.10.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;ОБЪЕДИНЕННЫЙ НАЦИОНАЛЬНЫЙ БАНК (ООО);2074;"""ОБЪЕДИНЕННЫЙ НАЦИОНАЛЬНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";603155, Нижегородская обл, г. Нижний Новгород, ул. Большая Печерская, д. 32 пом. П9;Баклицкий Денис Николаевич;02.06.1992;26,5;28.05.2018;Недействующая;042202709;Нижегородская область;Общества с ограниченной ответственностью;Частная собственность;142 000 000;Ликвидировано вследствие банкротства от 28.05.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 06.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;ИНТЕРРАСЧЕТ РНКО, АО;1618;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНТЕРРАСЧЕТ"" РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ";127473, г. Москва, ул. Селезневская, д. 13 стр. 2;Найда Марина Витальевна;04.11.1991;27,0;06.07.2017;Недействующая;044583614;Москва;Непубличные акционерные общества;Частная собственность;21 200 000;Ликвидировано от 06.07.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 08.04.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;СООТЕЧЕСТВЕННИКИ, ОАО БАНК;2931;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ ПЕРЕСЕЛЕНЧЕСКИЙ БАНК ""СООТЕЧЕСТВЕННИКИ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";644007, Омская обл, г. Омск, ул. Тарская, д. 25;Столбов Василий Анатольевич;27.06.1994;24,5;16.01.2018;Недействующая;;Омская область;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;38 000 000;Ликвидировано вследствие банкротства от 16.01.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 18.06.2009, Решение о признании должника банкротом и открытии конкурсного производства от 04.08.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
