Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2016 - 2мес., Чистые активы, RUB;2016 - 3мес., Чистые активы, RUB;2016 - 4мес., Чистые активы, RUB;2016 - 5мес., Чистые активы, RUB;2016 - 6мес., Чистые активы, RUB;2016 - 7мес., Чистые активы, RUB;2016 - 8мес., Чистые активы, RUB;2016 - 9мес., Чистые активы, RUB;2016 - 10мес., Чистые активы, RUB;2016 - 11мес., Чистые активы, RUB;2016 - 12мес., Чистые активы, RUB;2017 - 1мес., Чистые активы, RUB;2016 - 2мес., Счета в Банке России, RUB;2016 - 3мес., Счета в Банке России, RUB;2016 - 4мес., Счета в Банке России, RUB;2016 - 5мес., Счета в Банке России, RUB;2016 - 6мес., Счета в Банке России, RUB;2016 - 7мес., Счета в Банке России, RUB;2016 - 8мес., Счета в Банке России, RUB;2016 - 9мес., Счета в Банке России, RUB;2016 - 10мес., Счета в Банке России, RUB;2016 - 11мес., Счета в Банке России, RUB;2016 - 12мес., Счета в Банке России, RUB;2017 - 1мес., Счета в Банке России, RUB;2016 - 2мес., Коррсчета (НОСТРО), RUB;2016 - 3мес., Коррсчета (НОСТРО), RUB;2016 - 4мес., Коррсчета (НОСТРО), RUB;2016 - 5мес., Коррсчета (НОСТРО), RUB;2016 - 6мес., Коррсчета (НОСТРО), RUB;2016 - 7мес., Коррсчета (НОСТРО), RUB;2016 - 8мес., Коррсчета (НОСТРО), RUB;2016 - 9мес., Коррсчета (НОСТРО), RUB;2016 - 10мес., Коррсчета (НОСТРО), RUB;2016 - 11мес., Коррсчета (НОСТРО), RUB;2016 - 12мес., Коррсчета (НОСТРО), RUB;2017 - 1мес., Коррсчета (НОСТРО), RUB;2016 - 2мес., Ценные бумаги, RUB;2016 - 3мес., Ценные бумаги, RUB;2016 - 4мес., Ценные бумаги, RUB;2016 - 5мес., Ценные бумаги, RUB;2016 - 6мес., Ценные бумаги, RUB;2016 - 7мес., Ценные бумаги, RUB;2016 - 8мес., Ценные бумаги, RUB;2016 - 9мес., Ценные бумаги, RUB;2016 - 10мес., Ценные бумаги, RUB;2016 - 11мес., Ценные бумаги, RUB;2016 - 12мес., Ценные бумаги, RUB;2017 - 1мес., Ценные бумаги, RUB;2016 - 2мес., Кредиты, RUB;2016 - 3мес., Кредиты, RUB;2016 - 4мес., Кредиты, RUB;2016 - 5мес., Кредиты, RUB;2016 - 6мес., Кредиты, RUB;2016 - 7мес., Кредиты, RUB;2016 - 8мес., Кредиты, RUB;2016 - 9мес., Кредиты, RUB;2016 - 10мес., Кредиты, RUB;2016 - 11мес., Кредиты, RUB;2016 - 12мес., Кредиты, RUB;2017 - 1мес., Кредиты, RUB;2016 - 2мес., Кредиты организациям, RUB;2016 - 3мес., Кредиты организациям, RUB;2016 - 4мес., Кредиты организациям, RUB;2016 - 5мес., Кредиты организациям, RUB;2016 - 6мес., Кредиты организациям, RUB;2016 - 7мес., Кредиты организациям, RUB;2016 - 8мес., Кредиты организациям, RUB;2016 - 9мес., Кредиты организациям, RUB;2016 - 10мес., Кредиты организациям, RUB;2016 - 11мес., Кредиты организациям, RUB;2016 - 12мес., Кредиты организациям, RUB;2017 - 1мес., Кредиты организациям, RUB;2016 - 2мес., Кредиты физическим лицам, RUB;2016 - 3мес., Кредиты физическим лицам, RUB;2016 - 4мес., Кредиты физическим лицам, RUB;2016 - 5мес., Кредиты физическим лицам, RUB;2016 - 6мес., Кредиты физическим лицам, RUB;2016 - 7мес., Кредиты физическим лицам, RUB;2016 - 8мес., Кредиты физическим лицам, RUB;2016 - 9мес., Кредиты физическим лицам, RUB;2016 - 10мес., Кредиты физическим лицам, RUB;2016 - 11мес., Кредиты физическим лицам, RUB;2016 - 12мес., Кредиты физическим лицам, RUB;2017 - 1мес., Кредиты физическим лицам, RUB;2016 - 2мес., Кредиты другим банкам (МБК), RUB;2016 - 3мес., Кредиты другим банкам (МБК), RUB;2016 - 4мес., Кредиты другим банкам (МБК), RUB;2016 - 5мес., Кредиты другим банкам (МБК), RUB;2016 - 6мес., Кредиты другим банкам (МБК), RUB;2016 - 7мес., Кредиты другим банкам (МБК), RUB;2016 - 8мес., Кредиты другим банкам (МБК), RUB;2016 - 9мес., Кредиты другим банкам (МБК), RUB;2016 - 10мес., Кредиты другим банкам (МБК), RUB;2016 - 11мес., Кредиты другим банкам (МБК), RUB;2016 - 12мес., Кредиты другим банкам (МБК), RUB;2017 - 1мес., Кредиты другим банкам (МБК), RUB;2016 - 2мес., Основные средства, RUB;2016 - 3мес., Основные средства, RUB;2016 - 4мес., Основные средства, RUB;2016 - 5мес., Основные средства, RUB;2016 - 6мес., Основные средства, RUB;2016 - 7мес., Основные средства, RUB;2016 - 8мес., Основные средства, RUB;2016 - 9мес., Основные средства, RUB;2016 - 10мес., Основные средства, RUB;2016 - 11мес., Основные средства, RUB;2016 - 12мес., Основные средства, RUB;2017 - 1мес., Основные средства, RUB;2016 - 2мес., Учтённые векселя, RUB;2016 - 3мес., Учтённые векселя, RUB;2016 - 4мес., Учтённые векселя, RUB;2016 - 5мес., Учтённые векселя, RUB;2016 - 6мес., Учтённые векселя, RUB;2016 - 7мес., Учтённые векселя, RUB;2016 - 8мес., Учтённые векселя, RUB;2016 - 9мес., Учтённые векселя, RUB;2016 - 10мес., Учтённые векселя, RUB;2016 - 11мес., Учтённые векселя, RUB;2016 - 12мес., Учтённые векселя, RUB;2017 - 1мес., Учтённые векселя, RUB
63;СОВРЕМЕННЫЙ КОММЕРЧЕСКИЙ БАНК, ЗАО;3316;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СОВРЕМЕННЫЙ КОММЕРЧЕСКИЙ БАНК""";156000, Костромская обл, г. Кострома, проспект Текстильщиков, д. 46;Ярмушевич Олег Владимирович;15.10.1997;21,0;05.12.2014;Недействующая;044579851;Костромская область;Непубличные акционерные общества;Совместная частная и иностранная собственность;346 150 150;Прекратило деятельность при присоединении от 05.12.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;ТРАДО-БАНК (ЗАО), АКБ;1065;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ТРАДО-БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";119017, г. Москва, ул. Ордынка М, д. 20 корп. 1;Михеев Илья Владимирович;05.12.1990;28,0;18.07.2018;Недействующая;044552118;Москва;Непубличные акционерные общества;Частная собственность;22 809 000;Ликвидировано вследствие банкротства от 18.07.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 03.12.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 15.02.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;ЛЕФКО-БАНК (ОАО), АКБ;1605;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЛЕФКО-БАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";119991, г. Москва, ул. Вавилова, д. 38 корп. 6;Корженкова Наталья Игоревна;25.10.1991;27,0;16.06.2015;Недействующая;;Москва;Публичные акционерные общества;Частная собственность;5 000 000;Ликвидировано вследствие банкротства от 16.06.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 13.11.2008, Решение о признании должника банкротом и открытии конкурсного производства от 13.01.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;МАЙМА, ООО РНКО;1037;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МАЙМА""";109044, г. Москва, ул. Дубровская 1-Я, д. 1А;Мулёвин Александр Владимирович;29.11.1990;28,0;18.09.2017;Недействующая;048405725;Москва;Общества с ограниченной ответственностью;Частная собственность;93 975 000;Ликвидировано по решению суда от 18.09.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 08.04.2016;213 398 000;207 412 000;;;;;;;;;;;117 320 000;114 962 000;;;;;;;;;;;23 431 000;21 520 000;;;;;;;;;;;14 454 000;15 039 000;;;;;;;;;;;28 562 000;27 829 000;;;;;;;;;;;15 513 000;14 560 000;;;;;;;;;;;13 049 000;13 269 000;;;;;;;;;;;0;0;;;;;;;;;;;13 350 000;13 290 000;;;;;;;;;;;0;0;;;;;;;;;;
67;ИТ-БАНК (ООО), КБ;3063;"КОММЕРЧЕСКИЙ БАНК ""ИНТЕРНАЦИОНАЛЬНЫЙ ТОРГОВЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119034, г. Москва, пер. Сеченовский, д. 2;Баклицкий Денис Николаевич;24.08.1994;24,5;30.01.2014;Недействующая;044545161;Москва;Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 30.01.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 25.06.2009, Решение о признании должника банкротом и открытии конкурсного производства от 28.07.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;СТОЛЫПИН (ЗАО), КБ;2946;"КОММЕРЧЕСКИЙ БАНК ""СТОЛЫПИН"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";113191, г. Москва, ул. Тульская Б, д. 2;Баклицкий Денис Николаевич;29.06.1994;24,5;19.02.2014;Недействующая;044583325;Москва;Непубличные акционерные общества;Частная собственность;175 000 000;Ликвидировано вследствие банкротства от 19.02.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 21.05.2009, Решение о признании должника банкротом и открытии конкурсного производства от 01.09.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;КБЦ ООО, КБ;914;"ТВЕРСКОЙ КОММЕРЧЕСКИЙ БАНК ""КБЦ"" /ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ/";170100, Тверская обл, г. Тверь, ул. Малая Самара, д. 9 корп. 1;Шубин Герман Александрович;22.11.1990;28,0;31.03.2016;Недействующая;042809701;Тверская область;Общества с ограниченной ответственностью;Частная собственность;107 000 000;Ликвидировано по решению суда от 31.03.2016, Решение о признании должника банкротом и открытии конкурсного производства от 16.12.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;ИНРЕСБАНК ООО;2571;"""ИНВЕСТИЦИОННЫЙ РЕСПУБЛИКАНСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";107023, г. Москва, ул. Семеновская Б, д. 32 стр. 1(Бизнес-центр «Семеновский»);Ерохин Сергей Михайлович;12.11.1993;25,0;25.04.2016;Недействующая;044583647;Москва;Общества с ограниченной ответственностью;Частная собственность;768 843 000;Прекратило деятельность при присоединении от 25.04.2016;37 345 675 000;35 903 601 000;;;;;;;;;;;117 066 000;102 049 000;;;;;;;;;;;382 350 000;31 791 000;;;;;;;;;;;24 546 774 000;23 320 908 000;;;;;;;;;;;10 593 893 000;10 596 876 000;;;;;;;;;;;4 897 750 000;4 895 164 000;;;;;;;;;;;220 895 000;215 450 000;;;;;;;;;;;5 070 000 000;5 088 000 000;;;;;;;;;;;470 271 000;470 048 000;;;;;;;;;;;41 200 000;41 200 000;;;;;;;;;;
71;ИР-КРЕДИТ, НКО ПАО;1724-К;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ИР-КРЕДИТ"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";115054, г. Москва, пер. Монетчиковский 3-Й, д. 4/6 корп. 1;Кутузов Ильяс Мифтахович;23.03.1992;27,0;04.09.2018;Недействующая;044525056;Москва;Публичные акционерные общества;Частная собственность;198 900 000;Ликвидировано от 04.09.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 29.05.2017;;460 690 000;460 690 000;460 690 000;469 495 000;469 495 000;469 495 000;469 495 000;469 495 000;469 495 000;420 832 000;420 832 000;;1 968 000;1 968 000;1 968 000;6 512 000;6 512 000;6 512 000;6 512 000;6 512 000;6 512 000;5 885 000;5 885 000;;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;;751 000;751 000;751 000;751 000;751 000;751 000;751 000;751 000;751 000;8 499 000;8 499 000;;131 008 000;131 008 000;131 008 000;124 124 000;124 124 000;124 124 000;124 124 000;124 124 000;124 124 000;92 834 000;92 834 000;;33 016 000;33 016 000;33 016 000;32 316 000;32 316 000;32 316 000;32 316 000;32 316 000;32 316 000;32 316 000;32 316 000;;97 992 000;97 992 000;97 992 000;91 808 000;91 808 000;91 808 000;91 808 000;91 808 000;91 808 000;60 518 000;60 518 000;;0;0;0;0;0;0;0;0;0;0;0;;227 671 000;227 671 000;227 671 000;227 061 000;227 061 000;227 061 000;227 061 000;227 061 000;227 061 000;284 369 000;284 369 000;;0;0;0;0;0;0;0;0;0;7 748 000;7 748 000
72;ДИАЛОГ-ОПТИМ (ООО), БАНК;3107;"КОММЕРЧЕСКИЙ БАНК ""ДИАЛОГ-ОПТИМ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";117279, г. Москва, ул. Профсоюзная, д. 93А(Бизнес-центр);Сергеев Андрей Алексеевич;04.10.1994;24,5;08.05.2014;Недействующая;044583208;Москва;Общества с ограниченной ответственностью;Частная собственность;1 155 000 000;Ликвидировано вследствие банкротства от 08.05.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;ХАНТЫ-МАНСИЙСКИЙ БАНК ОТКРЫТИЕ, ПАО;1971;ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО «ХАНТЫ-МАНСИЙСКИЙ БАНК ОТКРЫТИЕ»;119021, г. Москва, ул. Тимура Фрунзе, д. 11 корп. 13;Будник Елена Владимировна;27.07.1992;26,5;22.08.2016;Недействующая;044583297;Москва;Публичные акционерные общества;Иная смешанная российская собственность;18 594 008 700;Прекратило деятельность при присоединении от 22.08.2016, Сообщения о принятии решения о реорганизации от 08.09.2014;556 196 670 000;550 679 575 000;518 480 295 000;519 056 875 000;530 882 237 000;543 379 884 000;;;;;;;13 488 847 000;16 853 169 000;12 804 159 000;10 906 467 000;15 131 611 000;15 828 313 000;;;;;;;7 007 614 000;6 600 373 000;3 551 010 000;4 892 779 000;3 926 488 000;4 102 167 000;;;;;;;67 033 222 000;63 914 014 000;61 582 230 000;62 233 631 000;43 369 164 000;40 822 646 000;;;;;;;378 614 032 000;384 142 819 000;343 268 943 000;367 662 543 000;399 031 909 000;413 355 291 000;;;;;;;104 390 076 000;102 781 943 000;103 072 634 000;103 383 990 000;98 740 378 000;100 525 852 000;;;;;;;119 920 373 000;118 297 807 000;115 295 694 000;113 774 026 000;112 780 187 000;111 175 085 000;;;;;;;118 531 831 000;129 316 718 000;92 032 339 000;120 089 055 000;157 429 084 000;169 348 643 000;;;;;;;7 748 893 000;7 739 170 000;7 600 447 000;7 581 928 000;7 489 853 000;7 436 171 000;;;;;;;0;0;0;0;0;0;;;;;;
74;СИР (ОАО), АБ;1904;"АКЦИОНЕРНЫЙ БАНК ""СИР"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";677009, Саха /Якутия/ респ, г. Якутск, ул. Дзержинского, д. 20;Баклицкий Денис Николаевич;10.06.1992;26,5;08.07.2014;Недействующая;049805721;Саха (Республика) (Якутия);Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;35 141 000;Ликвидировано по решению суда от 08.07.2014, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 10.12.2009, Решение о признании должника банкротом и открытии конкурсного производства от 28.01.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;ВЕТБ АО, КБ;2253;"КОММЕРЧЕСКИЙ БАНК ""ВОСТОЧНО-ЕВРОПЕЙСКИЙ ТРАСТОВЫЙ БАНК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";127206, г. Москва, проезд Соломенной Сторожки, д. 5 корп. 1;Овчаренко Наталья Ивановна;01.02.1993;26,0;15.04.2016;Недействующая;044583888;Москва;Непубличные акционерные общества;Частная собственность;138 700 000;Ликвидировано от 15.04.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 10.06.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;НАЦИОНАЛЬНЫЙ КАПИТАЛ (ЗАО), АКБ;1758;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""НАЦИОНАЛЬНЫЙ КАПИТАЛ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";103064, г. Москва, туп. Басманный, д. 6-6А корп. 1. 4;Филатова Мария Владиславовна;14.04.1992;27,0;11.02.2014;Недействующая;;Москва;Непубличные акционерные общества;Частная собственность;250 000 000;Ликвидировано вследствие банкротства от 11.02.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 05.12.2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;ГАЛАБАНК ЗАО, АКБ;3090;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ГАЛАБАНК"" ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";385300, Адыгея респ, Красногвардейский район, с. Красногвардейское, ул. Чапаева, д. 91;Мулевин Александр Владимирович;07.09.1994;24,5;28.03.2018;Недействующая;047908748;Адыгея (Республика) (Адыгея);Непубличные акционерные общества;Частная собственность;37 130 000;Ликвидировано вследствие банкротства от 28.03.2018, Решение о признании должника банкротом и открытии конкурсного производства от 09.11.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;ОДИНБАНК (ООО), МКБ;3197;"МУНИЦИПАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК ""ОДИНЦОВСКИЙ ИНВЕСТИЦИОННЫЙ БАНК ЭКОНОМИЧЕСКОГО РАЗВИТИЯ ЦЕНТРАЛЬНОГО РЕГИОНА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";143000, Московская обл, г. Одинцово, ул. Маршала Жукова, д. 9;Хамчич Максим Александрович;06.01.1995;24,0;16.11.2015;Недействующая;044583958;Московская область;Общества с ограниченной ответственностью;Частная собственность;219 600 000;Ликвидировано по решению суда от 16.11.2015, Решение о признании должника банкротом и открытии конкурсного производства от 26.10.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;СНБ (ЗАО), АБ;2720;"АКЦИОНЕРНЫЙ БАНК ""СЕТЕВОЙ НЕФТЯНОЙ БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";236039, Калининградская обл, г. Калининград, ул. Б.Хмельницкого, д. 57;Королёв Григорий Евгеньевич;25.02.1994;25,0;18.12.2017;Недействующая;042748728;Калининградская область;Непубличные акционерные общества;Иная смешанная российская собственность;160 000 000;Ликвидировано вследствие банкротства от 18.12.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 19.12.2008, Решение о признании должника банкротом и открытии конкурсного производства от 20.02.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;ПЕРВОБАНК, ПАО;3461;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕРВЫЙ ОБЪЕДИНЕННЫЙ БАНК""";443100, Самарская обл., г. Самара, ул. Ново-Садовая, д. 3(Бизнес-центр «7 Авеню»);Перемышлина Татьяна Владимировна;18.01.2006;13,0;01.07.2016;Недействующая;043601927;Самарская область;Публичные акционерные общества;Частная собственность;1 274 698 350;Прекратило деятельность при присоединении от 01.07.2016;47 448 964 000;49 490 406 000;43 236 778 000;42 544 954 000;;;;;;;;;3 002 013 000;4 080 501 000;925 562 000;1 235 343 000;0;;;;;;;;9 231 580 000;7 375 449 000;7 777 276 000;14 384 088 000;0;;;;;;;;8 680 146 000;9 659 224 000;6 435 189 000;5 585 978 000;0;;;;;;;;21 653 029 000;23 821 737 000;23 780 252 000;16 898 890 000;0;;;;;;;;13 772 771 000;12 373 731 000;9 532 409 000;9 764 105 000;0;;;;;;;;7 287 446 000;7 083 901 000;6 869 102 000;6 639 524 000;0;;;;;;;;2 807 000;3 802 657 000;6 870 000 000;0;0;;;;;;;;597 465 000;608 723 000;601 758 000;732 414 000;0;;;;;;;;202 197 000;444 657 000;0;0;0;;;;;;;
81;ДЕРБЕНТ-КРЕДИТ, ОАО АКЗБ;2090;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ ЗЕМЕЛЬНЫЙ БАНК ""ДЕРБЕНТ-КРЕДИТ""";368600, Дагестан респ, г. Дербент, ул. У.Буйнакского, д. 10 офис 12;Джамалудинов Магомедгази Далгатович;17.09.1992;26,5;13.11.2014;Недействующая;048268701;Дагестан (Республика);Публичные акционерные общества;Частная собственность;200 000 000;Ликвидировано по решению суда от 13.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;ИНВЕСТКОМБАНК БЭЛКОМ ООО, ИКБ;2222;"ИНВЕСТИЦИОННЫЙ КОММЕРЧЕСКИЙ БАНК ""ИНВЕСТКОМБАНК БЭЛКОМ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";129085, г. Москва, бульвар Звездный, д. 21 корп. 2;Смирнова Оксана Леонидовна;06.01.1993;26,0;19.05.2014;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;44 000 000;Ликвидировано вследствие банкротства от 19.05.2014, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 08.09.2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
